seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
59.4160014648437,-3.42569494247436,-1.3172218799591,8.7279577255249,-0.15898211300373,0.987262368202209,0.0061491457745432,1.57045066356658,-0.0336948633193969,0.559021234512329,0.326735700765877,-0.424489903570215,0.568227854479677,-0.624635317221457
59.4260014648437,-3.4256132064033995,-1.3173832382231223,8.728276794793798,-0.15886183283186112,0.9872751262231517,0.006197481689245207,1.5705189058500815,-0.033493001128950275,0.5590338208679455,0.32676834155233747,-0.42446841793955103,0.5682640274058611,-0.6245974275587938
59.4360014648437,-3.4255314703324395,-1.3175445964871448,8.728595864062695,-0.15874155265999226,0.9872878842440944,0.006245817603947215,1.570587148133583,-0.03329113893850365,0.559046407223562,0.32680098233879795,-0.424446932308887,0.5683002003320451,-0.6245595378961306
59.4460014648437,-3.425449734261479,-1.3177059547511671,8.728914933331593,-0.15862127248812338,0.9873006422650371,0.006294153518649222,1.5706553904170844,-0.03308927674805702,0.5590589935791787,0.32683362312525843,-0.4244254466782231,0.5683363732582292,-0.6245216482334673
59.456001464843695,-3.4253679981905187,-1.3178673130151894,8.72923400260049,-0.1585009923162545,0.9873134002859799,0.00634248943335123,1.5707236327005858,-0.03288741455761039,0.5590715799347952,0.3268662639117189,-0.42440396104755906,0.5683725461844131,-0.6244837585708041
59.46600146484369,-3.4252862621195583,-1.318028671279212,8.729553071869388,-0.15838071214438562,0.9873261583069226,0.0063908253480532366,1.570791874984087,-0.032685552367163764,0.5590841662904117,0.3268989046981794,-0.4243824754168951,0.5684087191105972,-0.6244458689081409
59.47600146484369,-3.4252045260485984,-1.3181900295432343,8.729872141138285,-0.15826043197251677,0.9873389163278653,0.006439161262755244,1.5708601172675885,-0.03248369017671714,0.5590967526460282,0.3269315454846399,-0.4243609897862311,0.5684448920367812,-0.6244079792454776
59.48600146484369,-3.425122789977638,-1.3183513878072566,8.730191210407183,-0.1581401518006479,0.987351674348808,0.006487497177457251,1.57092835955109,-0.03228182798627051,0.5591093390016447,0.32696418627110035,-0.42433950415556715,0.5684810649629652,-0.6243700895828144
59.49600146484369,-3.4250410539066776,-1.3185127460712789,8.730510279676079,-0.158019871628779,0.9873644323697507,0.006535833092159259,1.5709966018345913,-0.03207996579582388,0.5591219253572614,0.3269968270575609,-0.42431801852490314,0.5685172378891492,-0.6243321999201512
59.506001464843685,-3.424959317835717,-1.3186741043353014,8.730829348944976,-0.15789959145691015,0.9873771903906934,0.006584169006861266,1.5710648441180928,-0.03187810360537725,0.5591345117128779,0.32702946784402137,-0.4242965328942392,0.5685534108153333,-0.6242943102574879
59.51600146484368,-3.424877581764757,-1.3188354625993237,8.731148418213873,-0.15777931128504127,0.9873899484116361,0.006632504921563274,1.5711330864015942,-0.031676241414930625,0.5591470980684944,0.32706210863048185,-0.42427504726357523,0.5685895837415172,-0.6242564205948247
59.52600146484368,-3.424795845693797,-1.318996820863346,8.731467487482771,-0.1576590311131724,0.9874027064325788,0.0066808408362652805,1.5712013286850957,-0.031474379224484,0.5591596844241109,0.32709474941694233,-0.4242535616329112,0.5686257566677013,-0.6242185309321615
59.53600146484368,-3.4247141096228364,-1.3191581791273685,8.731786556751668,-0.1575387509413035,0.9874154644535216,0.006729176750967288,1.571269570968597,-0.03127251703403737,0.5591722707797274,0.3271273902034028,-0.42423207600224727,0.5686619295938853,-0.6241806412694982
59.54600146484368,-3.424632373551876,-1.3193195373913909,8.732105626020566,-0.15741847076943466,0.9874282224744643,0.006777512665669295,1.5713378132520983,-0.031070654843590742,0.5591848571353439,0.3271600309898633,-0.42421059037158326,0.5686981025200694,-0.624142751606835
59.556001464843675,-3.424550637480916,-1.3194808956554132,8.732424695289463,-0.15729819059756578,0.987440980495407,0.006825848580371303,1.5714060555355998,-0.030868792653144114,0.5591974434909606,0.3271926717763238,-0.4241891047409193,0.5687342754462533,-0.6241048619441718
59.56600146484367,-3.4244689014099556,-1.3196422539194357,8.73274376455836,-0.1571779104256969,0.9874537385163497,0.00687418449507331,1.5714742978191012,-0.030666930462697486,0.5592100298465771,0.32722531256278425,-0.4241676191102553,0.5687704483724374,-0.6240669722815085
59.57600146484367,-3.4243871653389952,-1.319803612183458,8.733062833827258,-0.15705763025382805,0.9874664965372923,0.0069225204097753176,1.5715425401026026,-0.03046506827225086,0.5592226162021936,0.32725795334924473,-0.42414613347959135,0.5688066212986214,-0.6240290826188453
59.58600146484367,-3.424305429268035,-1.3199649704474803,8.733381903096156,-0.15693735008195916,0.987479254558235,0.0069708563244773245,1.571610782386104,-0.03026320608180423,0.5592352025578101,0.3272905941357052,-0.4241246478489274,0.5688427942248054,-0.6239911929561821
59.59600146484367,-3.424223693197075,-1.3201263287115028,8.733700972365053,-0.15681706991009028,0.9874920125791777,0.007019192239179331,1.5716790246696055,-0.030061343891357603,0.5592477889134266,0.3273232349221657,-0.4241031622182634,0.5688789671509895,-0.6239533032935188
59.606001464843665,-3.4241419571261145,-1.3202876869755251,8.73402004163395,-0.1566967897382214,0.9875047706001205,0.007067528153881339,1.571747266953107,-0.029859481700910975,0.5592603752690433,0.3273558757086262,-0.42408167658759943,0.5689151400771735,-0.6239154136308556
59.61600146484366,-3.424060221055154,-1.3204490452395474,8.734339110902848,-0.15657650956635255,0.9875175286210632,0.007115864068583347,1.5718155092366084,-0.029657619510464348,0.5592729616246598,0.32738851649508666,-0.4240601909569354,0.5689513130033576,-0.6238775239681924
