observation_index,mean_accelerationX,max_accelerationX,min_accelerationX,mean_accelerationY,max_accelerationY,min_accelerationY,mean_accelerationZ,max_accelerationZ,min_accelerationZ,mean_rotationRateX,max_rotationRateX,min_rotationRateX,mean_rotationRateY,max_rotationRateY,min_rotationRateY,mean_rotationRateZ,max_rotationRateZ,min_rotationRateZ,mean_quaternionW,max_quaternionW,min_quaternionW,mean_quaternionX,max_quaternionX,min_quaternionX,mean_quaternionY,max_quaternionY,min_quaternionY,mean_quaternionZ,max_quaternionZ,min_quaternionZ
1209,0.09421930626691793,0.09421930626691793,0.09421930626691793,0.21142239558728304,0.21142239558728304,0.21142239558728304,-0.5862042817811581,-0.5862042817811581,-0.5862042817811581,-0.22942147869301616,-0.22942147869301616,-0.22942147869301616,1.15560101634112,1.15560101634112,1.15560101634112,-0.534247706706626,-0.534247706706626,-0.534247706706626,0.3899389897007296,0.3899389897007296,0.3899389897007296,-1.6318060017565228,-1.6318060017565228,-1.6318060017565228,-0.6465833685990905,-0.6465833685990905,-0.6465833685990905,0.23076601076333844,0.23076601076333844,0.23076601076333844
1210,0.2072902727362532,0.2072902727362532,0.2072902727362532,0.2714497944983167,0.2714497944983167,0.2714497944983167,-0.6392517676481652,-0.6392517676481652,-0.6392517676481652,-0.18741858886142315,-0.18741858886142315,-0.18741858886142315,1.1210588594923458,1.1210588594923458,1.1210588594923458,-0.49724468286237167,-0.49724468286237167,-0.49724468286237167,0.36501835007018435,0.36501835007018435,0.36501835007018435,-1.6479784194864298,-1.6479784194864298,-1.6479784194864298,-0.6570793503252097,-0.6570793503252097,-0.6570793503252097,0.202023647346682,0.202023647346682,0.202023647346682
1211,-0.010168918093123194,-0.010168918093123194,-0.010168918093123194,-0.09346869629016061,-0.09346869629016061,-0.09346869629016061,1.1638782347681322,1.1638782347681322,1.1638782347681322,-0.6324317957420574,-0.6324317957420574,-0.6324317957420574,0.24962719292163574,0.24962719292163574,0.24962719292163574,-0.33854271954095216,-0.33854271954095216,-0.33854271954095216,-0.24732346184811416,-0.24732346184811416,-0.24732346184811416,1.6231218217395589,1.6231218217395589,1.6231218217395589,-1.8066094506485797,-1.8066094506485797,-1.8066094506485797,-0.9902728508127387,-0.9902728508127387,-0.9902728508127387
1212,0.014056336638307512,0.014056336638307512,0.014056336638307512,-0.0005274283359270587,-0.0005274283359270587,-0.0005274283359270587,1.1358688126607783,1.1358688126607783,1.1358688126607783,-0.7121372164649443,-0.7121372164649443,-0.7121372164649443,0.2758036449218443,0.2758036449218443,0.2758036449218443,-0.37681019293601875,-0.37681019293601875,-0.37681019293601875,-0.24799446833485997,-0.24799446833485997,-0.24799446833485997,1.6031240279405976,1.6031240279405976,1.6031240279405976,-1.737186693379224,-1.737186693379224,-1.737186693379224,-1.0121723421126851,-1.0121723421126851,-1.0121723421126851
1213,0.040396008272489355,0.040396008272489355,0.040396008272489355,0.103082787839648,0.103082787839648,0.103082787839648,0.9919783032350288,0.9919783032350288,0.9919783032350288,-0.771659105727962,-0.771659105727962,-0.771659105727962,0.283754365515918,0.283754365515918,0.283754365515918,-0.4089969773909029,-0.4089969773909029,-0.4089969773909029,-0.24903494768734474,-0.24903494768734474,-0.24903494768734474,1.5816667763414902,1.5816667763414902,1.5816667763414902,-1.6615064730124438,-1.6615064730124438,-1.6615064730124438,-1.0344994364076847,-1.0344994364076847,-1.0344994364076847
1214,0.057081763368014966,0.057081763368014966,0.057081763368014966,0.17000927464148938,0.17000927464148938,0.17000927464148938,0.8478351014690775,0.8478351014690775,0.8478351014690775,-0.8472123122455866,-0.8472123122455866,-0.8472123122455866,0.2997579854607646,0.2997579854607646,0.2997579854607646,-0.43112608770530364,-0.43112608770530364,-0.43112608770530364,-0.25028836790604087,-0.25028836790604087,-0.25028836790604087,1.5583408592272106,1.5583408592272106,1.5583408592272106,-1.580064027400973,-1.580064027400973,-1.580064027400973,-1.0569179526870596,-1.0569179526870596,-1.0569179526870596
1215,0.09170849753882326,0.09170849753882326,0.09170849753882326,0.25280230329967696,0.25280230329967696,0.25280230329967696,0.8621129470815968,0.8621129470815968,0.8621129470815968,-0.919397363431218,-0.919397363431218,-0.919397363431218,0.30404006515044907,0.30404006515044907,0.30404006515044907,-0.4566784907121326,-0.4566784907121326,-0.4566784907121326,-0.2515617629286847,-0.2515617629286847,-0.2515617629286847,1.5328136887157684,1.5328136887157684,1.5328136887157684,-1.4921697371960234,-1.4921697371960234,-1.4921697371960234,-1.0792437887251138,-1.0792437887251138,-1.0792437887251138
1216,0.12846688327024194,0.12846688327024194,0.12846688327024194,0.28736813604586736,0.28736813604586736,0.28736813604586736,0.8106822738214584,0.8106822738214584,0.8106822738214584,-0.9739445890898228,-0.9739445890898228,-0.9739445890898228,0.29683422272483345,0.29683422272483345,0.29683422272483345,-0.48610268477084606,-0.48610268477084606,-0.48610268477084606,-0.25359352179522154,-0.25359352179522154,-0.25359352179522154,1.505076822608294,1.505076822608294,1.505076822608294,-1.3988636497575728,-1.3988636497575728,-1.3988636497575728,-1.101269274021541,-1.101269274021541,-1.101269274021541
1217,0.12400332971233638,0.12400332971233638,0.12400332971233638,0.31415539333792303,0.31415539333792303,0.31415539333792303,0.7021997377269102,0.7021997377269102,0.7021997377269102,-1.032640295028049,-1.032640295028049,-1.032640295028049,0.27217028910384883,0.27217028910384883,0.27217028910384883,-0.5185468864564947,-0.5185468864564947,-0.5185468864564947,-0.2567457914124978,-0.2567457914124978,-0.2567457914124978,1.4747622823983753,1.4747622823983753,1.4747622823983753,-1.300552254092285,-1.300552254092285,-1.300552254092285,-1.1228689635645785,-1.1228689635645785,-1.1228689635645785
1218,0.10906358711267983,0.10906358711267983,0.10906358711267983,0.4094593700939388,0.4094593700939388,0.4094593700939388,0.7289038053408498,0.7289038053408498,0.7289038053408498,-1.0871509183776429,-1.0871509183776429,-1.0871509183776429,0.22898367726372923,0.22898367726372923,0.22898367726372923,-0.5523477189933356,-0.5523477189933356,-0.5523477189933356,-0.2613935480123187,-0.2613935480123187,-0.2613935480123187,1.4413033663000647,1.4413033663000647,1.4413033663000647,-1.1975456996674139,-1.1975456996674139,-1.1975456996674139,-1.1439845187117184,-1.1439845187117184,-1.1439845187117184
1219,0.14776886844802362,0.14776886844802362,0.14776886844802362,0.5273844970079293,0.5273844970079293,0.5273844970079293,0.7219535697755656,0.7219535697755656,0.7219535697755656,-1.1272030749169806,-1.1272030749169806,-1.1272030749169806,0.16871910627266332,0.16871910627266332,0.16871910627266332,-0.5795820197252302,-0.5795820197252302,-0.5795820197252302,-0.2677615653334301,-0.2677615653334301,-0.2677615653334301,1.404378726285167,1.404378726285167,1.404378726285167,-1.090747775678669,-1.090747775678669,-1.090747775678669,-1.1643787620358328,-1.1643787620358328,-1.1643787620358328
1220,0.17888417172597482,0.17888417172597482,0.17888417172597482,0.5382461743676371,0.5382461743676371,0.5382461743676371,0.5995030924424436,0.5995030924424436,0.5995030924424436,-1.1547688758096117,-1.1547688758096117,-1.1547688758096117,0.07757077943244389,0.07757077943244389,0.07757077943244389,-0.6079636525985576,-0.6079636525985576,-0.6079636525985576,-0.2761774067744441,-0.2761774067744441,-0.2761774067744441,1.3635983414542692,1.3635983414542692,1.3635983414542692,-0.9818107050469631,-0.9818107050469631,-0.9818107050469631,-1.1838756557765258,-1.1838756557765258,-1.1838756557765258
1221,0.1493396110787119,0.1493396110787119,0.1493396110787119,0.4520710866065169,0.4520710866065169,0.4520710866065169,0.42975905083182914,0.42975905083182914,0.42975905083182914,-1.1814037350143407,-1.1814037350143407,-1.1814037350143407,-0.01779236763532827,-0.01779236763532827,-0.01779236763532827,-0.6315174249204836,-0.6315174249204836,-0.6315174249204836,-0.2867077355109173,-0.2867077355109173,-0.2867077355109173,1.318470580428595,1.318470580428595,1.318470580428595,-0.8715787607493904,-0.8715787607493904,-0.8715787607493904,-1.2023451927388082,-1.2023451927388082,-1.2023451927388082
1222,0.06206827883711444,0.06206827883711444,0.06206827883711444,0.3339704741011012,0.3339704741011012,0.3339704741011012,0.32936176549761376,0.32936176549761376,0.32936176549761376,-1.2296695503670552,-1.2296695503670552,-1.2296695503670552,-0.10305010438183285,-0.10305010438183285,-0.10305010438183285,-0.6431510159110696,-0.6431510159110696,-0.6431510159110696,-0.29886083785921397,-0.29886083785921397,-0.29886083785921397,1.2689375757722552,1.2689375757722552,1.2689375757722552,-0.7597488009431311,-0.7597488009431311,-0.7597488009431311,-1.2194050050662715,-1.2194050050662715,-1.2194050050662715
1223,0.00782491225287821,0.00782491225287821,0.00782491225287821,0.29426623103981303,0.29426623103981303,0.29426623103981303,0.40312259876173095,0.40312259876173095,0.40312259876173095,-1.2746485137069943,-1.2746485137069943,-1.2746485137069943,-0.19319828067219702,-0.19319828067219702,-0.19319828067219702,-0.6600234991983103,-0.6600234991983103,-0.6600234991983103,-0.31227971948662836,-0.31227971948662836,-0.31227971948662836,1.2146190954819533,1.2146190954819533,1.2146190954819533,-0.6452667846144836,-0.6452667846144836,-0.6452667846144836,-1.2347451347847163,-1.2347451347847163,-1.2347451347847163
1224,0.010238440794268834,0.010238440794268834,0.010238440794268834,0.3760109558576618,0.3760109558576618,0.3760109558576618,0.4158753387573685,0.4158753387573685,0.4158753387573685,-1.2903906932561222,-1.2903906932561222,-1.2903906932561222,-0.29712534461794143,-0.29712534461794143,-0.29712534461794143,-0.6727794852058707,-0.6727794852058707,-0.6727794852058707,-0.3273508437895164,-0.3273508437895164,-0.3273508437895164,1.1556630271882504,1.1556630271882504,1.1556630271882504,-0.5299039455264463,-0.5299039455264463,-0.5299039455264463,-1.2481860498660473,-1.2481860498660473,-1.2481860498660473
1225,-0.00026273014534119695,-0.00026273014534119695,-0.00026273014534119695,0.3635368378045842,0.3635368378045842,0.3635368378045842,0.2625248754236578,0.2625248754236578,0.2625248754236578,-1.3025941166870745,-1.3025941166870745,-1.3025941166870745,-0.4045801004039753,-0.4045801004039753,-0.4045801004039753,-0.6797860411144294,-0.6797860411144294,-0.6797860411144294,-0.3440124383435041,-0.3440124383435041,-0.3440124383435041,1.0922947674645376,1.0922947674645376,1.0922947674645376,-0.41539905634043917,-0.41539905634043917,-0.41539905634043917,-1.2595085270877449,-1.2595085270877449,-1.2595085270877449
1226,-0.013651216923088044,-0.013651216923088044,-0.013651216923088044,0.2920538163455241,0.2920538163455241,0.2920538163455241,0.22852411257324307,0.22852411257324307,0.22852411257324307,-1.3213028774385447,-1.3213028774385447,-1.3213028774385447,-0.5331920364931642,-0.5331920364931642,-0.5331920364931642,-0.6840589380576614,-0.6840589380576614,-0.6840589380576614,-0.3619401960141504,-0.3619401960141504,-0.3619401960141504,1.0241910626336124,1.0241910626336124,1.0241910626336124,-0.301835413128512,-0.301835413128512,-0.301835413128512,-1.2685025216907757,-1.2685025216907757,-1.2685025216907757
1227,-0.013265300650135788,-0.013265300650135788,-0.013265300650135788,0.35767079600089846,0.35767079600089846,0.35767079600089846,0.2536013664426948,0.2536013664426948,0.2536013664426948,-1.332845038917053,-1.332845038917053,-1.332845038917053,-0.6685480633392707,-0.6685480633392707,-0.6685480633392707,-0.6883808004143669,-0.6883808004143669,-0.6883808004143669,-0.38104113406365964,-0.38104113406365964,-0.38104113406365964,0.950954463240281,0.950954463240281,0.950954463240281,-0.18973176005833395,-0.18973176005833395,-0.18973176005833395,-1.2750448988071008,-1.2750448988071008,-1.2750448988071008
1228,-0.026686834890959632,-0.026686834890959632,-0.026686834890959632,0.5000003182180167,0.5000003182180167,0.5000003182180167,0.20451339301177807,0.20451339301177807,0.20451339301177807,-1.349426443840912,-1.349426443840912,-1.349426443840912,-0.7992469709805996,-0.7992469709805996,-0.7992469709805996,-0.6843170815951863,-0.6843170815951863,-0.6843170815951863,-0.4010336962169434,-0.4010336962169434,-0.4010336962169434,0.8727538740805237,0.8727538740805237,0.8727538740805237,-0.07938261171244329,-0.07938261171244329,-0.07938261171244329,-1.2788564436067547,-1.2788564436067547,-1.2788564436067547
1229,-0.04304031283916701,-0.04304031283916701,-0.04304031283916701,0.497243705563556,0.497243705563556,0.497243705563556,0.11889803631975691,0.11889803631975691,0.11889803631975691,-1.3787935446805546,-1.3787935446805546,-1.3787935446805546,-0.9159610125466183,-0.9159610125466183,-0.9159610125466183,-0.669463323395265,-0.669463323395265,-0.669463323395265,-0.42141513155458754,-0.42141513155458754,-0.42141513155458754,0.7898481303651763,0.7898481303651763,0.7898481303651763,0.029699265161615553,0.029699265161615553,0.029699265161615553,-1.2794999799232052,-1.2794999799232052,-1.2794999799232052
1230,-0.048115806838548957,-0.048115806838548957,-0.048115806838548957,0.4443333127845808,0.4443333127845808,0.4443333127845808,0.11626045563839417,0.11626045563839417,0.11626045563839417,-1.3947273609929762,-1.3947273609929762,-1.3947273609929762,-1.02051838793558,-1.02051838793558,-1.02051838793558,-0.6633451084365515,-0.6633451084365515,-0.6633451084365515,-0.4419888339126167,-0.4419888339126167,-0.4419888339126167,0.7026980429308636,0.7026980429308636,0.7026980429308636,0.13778907188869507,0.13778907188869507,0.13778907188869507,-1.2766116150390552,-1.2766116150390552,-1.2766116150390552
1231,-0.08266957158484366,-0.08266957158484366,-0.08266957158484366,0.5005851058971479,0.5005851058971479,0.5005851058971479,0.0820743299678099,0.0820743299678099,0.0820743299678099,-1.4017287234686338,-1.4017287234686338,-1.4017287234686338,-1.098225947950925,-1.098225947950925,-1.098225947950925,-0.6560525062191814,-0.6560525062191814,-0.6560525062191814,-0.463261631531077,-0.463261631531077,-0.463261631531077,0.6123791363290988,0.6123791363290988,0.6123791363290988,0.24351219473136193,0.24351219473136193,0.24351219473136193,-1.2702682328616095,-1.2702682328616095,-1.2702682328616095
1232,-0.16299073293067456,-0.16299073293067456,-0.16299073293067456,0.6165735005736194,0.6165735005736194,0.6165735005736194,-0.06398334308160832,-0.06398334308160832,-0.06398334308160832,-1.3913647800802176,-1.3913647800802176,-1.3913647800802176,-1.13430343870752,-1.13430343870752,-1.13430343870752,-0.6607802565156249,-0.6607802565156249,-0.6607802565156249,-0.4856138769093162,-0.4856138769093162,-0.4856138769093162,0.5201563531473736,0.5201563531473736,0.5201563531473736,0.3469173775302494,0.3469173775302494,0.3469173775302494,-1.2604063535265062,-1.2604063535265062,-1.2604063535265062
1233,-0.24650433279448677,-0.24650433279448677,-0.24650433279448677,0.5369060112329256,0.5369060112329256,0.5369060112329256,-0.11191404963464925,-0.11191404963464925,-0.11191404963464925,-1.3701280358669323,-1.3701280358669323,-1.3701280358669323,-1.1617292615293588,-1.1617292615293588,-1.1617292615293588,-0.670855967231681,-0.670855967231681,-0.670855967231681,-0.509663573907825,-0.509663573907825,-0.509663573907825,0.42732636879411123,0.42732636879411123,0.42732636879411123,0.44622095491743063,0.44622095491743063,0.44622095491743063,-1.247475481313316,-1.247475481313316,-1.247475481313316
1234,-0.2990692010089394,-0.2990692010089394,-0.2990692010089394,0.4044462766966889,0.4044462766966889,0.4044462766966889,-0.039417974874405036,-0.039417974874405036,-0.039417974874405036,-1.3868147252297915,-1.3868147252297915,-1.3868147252297915,-1.1531214686697209,-1.1531214686697209,-1.1531214686697209,-0.6791342966861719,-0.6791342966861719,-0.6791342966861719,-0.5354898108538141,-0.5354898108538141,-0.5354898108538141,0.3341177626820024,0.3341177626820024,0.3341177626820024,0.5432183940073757,0.5432183940073757,0.5432183940073757,-1.2311697095146292,-1.2311697095146292,-1.2311697095146292
1235,-0.31492687416613674,-0.31492687416613674,-0.31492687416613674,0.3797112038796664,0.3797112038796664,0.3797112038796664,0.0605884977066616,0.0605884977066616,0.0605884977066616,-1.3620023071643628,-1.3620023071643628,-1.3620023071643628,-1.1439405869908192,-1.1439405869908192,-1.1439405869908192,-0.7085986193837968,-0.7085986193837968,-0.7085986193837968,-0.5636926859677887,-0.5636926859677887,-0.5636926859677887,0.2412304437795035,0.2412304437795035,0.2412304437795035,0.6377629989825759,0.6377629989825759,0.6377629989825759,-1.211673537067727,-1.211673537067727,-1.211673537067727
1236,-0.28577115440476897,-0.28577115440476897,-0.28577115440476897,0.21300879238166873,0.21300879238166873,0.21300879238166873,0.056988551134469004,0.056988551134469004,0.056988551134469004,-1.3375032179133972,-1.3375032179133972,-1.3375032179133972,-1.1209964882327692,-1.1209964882327692,-1.1209964882327692,-0.7458764918210654,-0.7458764918210654,-0.7458764918210654,-0.5948118417865833,-0.5948118417865833,-0.5948118417865833,0.14899695363063548,0.14899695363063548,0.14899695363063548,0.727577738201573,0.727577738201573,0.727577738201573,-1.189708674510813,-1.189708674510813,-1.189708674510813
1237,-0.20765809307342672,-0.20765809307342672,-0.20765809307342672,0.027947984583104855,0.027947984583104855,0.027947984583104855,0.18441859391865092,0.18441859391865092,0.18441859391865092,-1.3388390997343345,-1.3388390997343345,-1.3388390997343345,-1.1168383226773007,-1.1168383226773007,-1.1168383226773007,-0.7917347185165008,-0.7917347185165008,-0.7917347185165008,-0.6290812361882492,-0.6290812361882492,-0.6290812361882492,0.05725134148499162,0.05725134148499162,0.05725134148499162,0.813513078848781,0.813513078848781,0.813513078848781,-1.1651632431661705,-1.1651632431661705,-1.1651632431661705
1238,-0.13096595991421323,-0.13096595991421323,-0.13096595991421323,-0.15309630301772514,-0.15309630301772514,-0.15309630301772514,0.5134204940418029,0.5134204940418029,0.5134204940418029,-1.371590132888803,-1.371590132888803,-1.371590132888803,-1.10890066542949,-1.10890066542949,-1.10890066542949,-0.85927779416787,-0.85927779416787,-0.85927779416787,-0.6672984047816111,-0.6672984047816111,-0.6672984047816111,-0.03532789363316215,-0.03532789363316215,-0.03532789363316215,0.8973586213577105,0.8973586213577105,0.8973586213577105,-1.1374808890971093,-1.1374808890971093,-1.1374808890971093
1239,-0.12758497206402883,-0.12758497206402883,-0.12758497206402883,-0.3754797681301794,-0.3754797681301794,-0.3754797681301794,0.7393712029768451,0.7393712029768451,0.7393712029768451,-1.29347518030727,-1.29347518030727,-1.29347518030727,-1.092165662632226,-1.092165662632226,-1.092165662632226,-0.9640692662859925,-0.9640692662859925,-0.9640692662859925,-0.7103398647399443,-0.7103398647399443,-0.7103398647399443,-0.12835836790105784,-0.12835836790105784,-0.12835836790105784,0.9759888860485122,0.9759888860485122,0.9759888860485122,-1.1076161805205915,-1.1076161805205915,-1.1076161805205915
1240,-0.2440318265482808,-0.2440318265482808,-0.2440318265482808,-0.5219058566042784,-0.5219058566042784,-0.5219058566042784,0.7402276649162151,0.7402276649162151,0.7402276649162151,-1.2083956777688694,-1.2083956777688694,-1.2083956777688694,-1.0808684685452867,-1.0808684685452867,-1.0808684685452867,-1.0480042487819796,-1.0480042487819796,-1.0480042487819796,-0.7576014023925537,-0.7576014023925537,-0.7576014023925537,-0.2212031688201582,-0.2212031688201582,-0.2212031688201582,1.0434517291769991,1.0434517291769991,1.0434517291769991,-1.0774214259378037,-1.0774214259378037,-1.0774214259378037
1241,-0.3601773968242785,-0.3601773968242785,-0.3601773968242785,-0.26564558630898644,-0.26564558630898644,-0.26564558630898644,0.8746322140826908,0.8746322140826908,0.8746322140826908,-1.1697070651574388,-1.1697070651574388,-1.1697070651574388,-1.0293721452024467,-1.0293721452024467,-1.0293721452024467,-1.1345492355653413,-1.1345492355653413,-1.1345492355653413,-0.8088812869629974,-0.8088812869629974,-0.8088812869629974,-0.3131432208792556,-0.3131432208792556,-0.3131432208792556,1.102546867666195,1.102546867666195,1.102546867666195,-1.046247172419617,-1.046247172419617,-1.046247172419617
1242,-0.41725096109165283,-0.41725096109165283,-0.41725096109165283,-0.2489749194278703,-0.2489749194278703,-0.2489749194278703,0.875657136774218,0.875657136774218,0.875657136774218,-1.1237680256718678,-1.1237680256718678,-1.1237680256718678,-1.009781206629979,-1.009781206629979,-1.009781206629979,-1.2133718247421519,-1.2133718247421519,-1.2133718247421519,-0.8643608219530265,-0.8643608219530265,-0.8643608219530265,-0.40463548596735993,-0.40463548596735993,-0.40463548596735993,1.1540126934990464,1.1540126934990464,1.1540126934990464,-1.0137905647320757,-1.0137905647320757,-1.0137905647320757
1243,-0.4193666831277989,-0.4193666831277989,-0.4193666831277989,-0.5725108047769881,-0.5725108047769881,-0.5725108047769881,0.9497007118460757,0.9497007118460757,0.9497007118460757,-1.0709991707716928,-1.0709991707716928,-1.0709991707716928,-0.9967276773670858,-0.9967276773670858,-0.9967276773670858,-1.264682177346059,-1.264682177346059,-1.264682177346059,-0.9225991854550378,-0.9225991854550378,-0.9225991854550378,-0.49540606034508694,-0.49540606034508694,-0.49540606034508694,1.197894405313276,1.197894405313276,1.197894405313276,-0.9798165813150502,-0.9798165813150502,-0.9798165813150502
1244,-0.42672834507509577,-0.42672834507509577,-0.42672834507509577,-0.25477368949284784,-0.25477368949284784,-0.25477368949284784,1.1519397681999246,1.1519397681999246,1.1519397681999246,-0.9069276260476138,-0.9069276260476138,-0.9069276260476138,-1.0280269038333452,-1.0280269038333452,-1.0280269038333452,-1.2913736806792164,-1.2913736806792164,-1.2913736806792164,-0.9807428325953936,-0.9807428325953936,-0.9807428325953936,-0.5846726779910612,-0.5846726779910612,-0.5846726779910612,1.229925385597827,1.229925385597827,1.229925385597827,-0.9459232465581981,-0.9459232465581981,-0.9459232465581981
1245,-0.487276856186248,-0.487276856186248,-0.487276856186248,0.43391031487824555,0.43391031487824555,0.43391031487824555,1.0235696136316705,1.0235696136316705,1.0235696136316705,-0.7534917026534815,-0.7534917026534815,-0.7534917026534815,-1.0297870215778124,-1.0297870215778124,-1.0297870215778124,-1.2972583863643372,-1.2972583863643372,-1.2972583863643372,-1.0361813147623438,-1.0361813147623438,-1.0361813147623438,-0.6716555548614138,-0.6716555548614138,-0.6716555548614138,1.2485652130947558,1.2485652130947558,1.2485652130947558,-0.9131587385873543,-0.9131587385873543,-0.9131587385873543
1246,-0.575395995918866,-0.575395995918866,-0.575395995918866,0.7653725149248837,0.7653725149248837,0.7653725149248837,0.8461577172606657,0.8461577172606657,0.8461577172606657,-0.5723856406437411,-0.5723856406437411,-0.5723856406437411,-1.0426386781733938,-1.0426386781733938,-1.0426386781733938,-1.3226174694101358,-1.3226174694101358,-1.3226174694101358,-1.0885894097120785,-1.0885894097120785,-1.0885894097120785,-0.7562575607792345,-0.7562575607792345,-0.7562575607792345,1.2534075895545096,1.2534075895545096,1.2534075895545096,-0.8823451540040399,-0.8823451540040399,-0.8823451540040399
1247,-0.6657710242393658,-0.6657710242393658,-0.6657710242393658,0.40660461779928625,0.40660461779928625,0.40660461779928625,0.8352774030484602,0.8352774030484602,0.8352774030484602,-0.4770453230167982,-0.4770453230167982,-0.4770453230167982,-1.0872545814601402,-1.0872545814601402,-1.0872545814601402,-1.3292611714987743,-1.3292611714987743,-1.3292611714987743,-1.137935802910387,-1.137935802910387,-1.137935802910387,-0.8395338286932089,-0.8395338286932089,-0.8395338286932089,1.2463812061380048,1.2463812061380048,1.2463812061380048,-0.8527532547679083,-0.8527532547679083,-0.8527532547679083
1248,-0.6781949776476169,-0.6781949776476169,-0.6781949776476169,0.4030459373452085,0.4030459373452085,0.4030459373452085,1.1577694376204142,1.1577694376204142,1.1577694376204142,-0.41020248425605754,-0.41020248425605754,-0.41020248425605754,-1.1051698041060092,-1.1051698041060092,-1.1051698041060092,-1.3374770984839268,-1.3374770984839268,-1.3374770984839268,-1.1851627545127914,-1.1851627545127914,-1.1851627545127914,-0.9214977068347577,-0.9214977068347577,-0.9214977068347577,1.2320563728753064,1.2320563728753064,1.2320563728753064,-0.8227547662291582,-0.8227547662291582,-0.8227547662291582
1249,-0.7495391861275206,-0.7495391861275206,-0.7495391861275206,0.29778716236475483,0.29778716236475483,0.29778716236475483,1.1347524350680454,1.1347524350680454,1.1347524350680454,-0.33312754422436924,-0.33312754422436924,-0.33312754422436924,-1.112121873579424,-1.112121873579424,-1.112121873579424,-1.3494001248763865,-1.3494001248763865,-1.3494001248763865,-1.2308007127489389,-1.2308007127489389,-1.2308007127489389,-1.001929275199293,-1.001929275199293,-1.001929275199293,1.2107146724565068,1.2107146724565068,1.2107146724565068,-0.7925105248815477,-0.7925105248815477,-0.7925105248815477
1250,-0.9396993885077335,-0.9396993885077335,-0.9396993885077335,0.1163315845014474,0.1163315845014474,0.1163315845014474,1.0014095069022477,1.0014095069022477,1.0014095069022477,-0.2596762925611142,-0.2596762925611142,-0.2596762925611142,-1.1194798500494447,-1.1194798500494447,-1.1194798500494447,-1.3493747038859076,-1.3493747038859076,-1.3493747038859076,-1.2743018931505816,-1.2743018931505816,-1.2743018931505816,-1.080604889367906,-1.080604889367906,-1.080604889367906,1.1824815114856937,1.1824815114856937,1.1824815114856937,-0.7622046109112405,-0.7622046109112405,-0.7622046109112405
1251,-1.1795667899529243,-1.1795667899529243,-1.1795667899529243,0.4769482936808026,0.4769482936808026,0.4769482936808026,1.1118984006411141,1.1118984006411141,1.1118984006411141,-0.09046789779316822,-0.09046789779316822,-0.09046789779316822,-1.150815387360342,-1.150815387360342,-1.150815387360342,-1.3359873102932456,-1.3359873102932456,-1.3359873102932456,-1.313758213882396,-1.313758213882396,-1.313758213882396,-1.157381136220243,-1.157381136220243,-1.157381136220243,1.145768066787414,1.145768066787414,1.145768066787414,-0.7328114421395983,-0.7328114421395983,-0.7328114421395983
1252,-1.4031067232729506,-1.4031067232729506,-1.4031067232729506,0.791230327893274,0.791230327893274,0.791230327893274,0.7620752663941684,0.7620752663941684,0.7620752663941684,0.10217049127431613,0.10217049127431613,0.10217049127431613,-1.1960405828851377,-1.1960405828851377,-1.1960405828851377,-1.3023034745800763,-1.3023034745800763,-1.3023034745800763,-1.3456622132514617,-1.3456622132514617,-1.3456622132514617,-1.2324214845292043,-1.2324214845292043,-1.2324214845292043,1.0980119340822339,1.0980119340822339,1.0980119340822339,-0.7057143959421416,-0.7057143959421416,-0.7057143959421416
1253,-1.4990252234543453,-1.4990252234543453,-1.4990252234543453,1.0355261886207305,1.0355261886207305,1.0355261886207305,0.6133350802620188,0.6133350802620188,0.6133350802620188,0.316693108171922,0.316693108171922,0.316693108171922,-1.26722456659581,-1.26722456659581,-1.26722456659581,-1.299238798706579,-1.299238798706579,-1.299238798706579,-1.36913252908879,-1.36913252908879,-1.36913252908879,-1.3061545315540466,-1.3061545315540466,-1.3061545315540466,1.0390410288609353,1.0390410288609353,1.0390410288609353,-0.6809960384183713,-0.6809960384183713,-0.6809960384183713
1254,-1.453714379493696,-1.453714379493696,-1.453714379493696,0.8438874629220646,0.8438874629220646,0.8438874629220646,0.35176401804523577,0.35176401804523577,0.35176401804523577,0.5419864755537989,0.5419864755537989,0.5419864755537989,-1.3362293411950843,-1.3362293411950843,-1.3362293411950843,-1.2672956923276626,-1.2672956923276626,-1.2672956923276626,-1.383026182166663,-1.383026182166663,-1.383026182166663,-1.3794699807952089,-1.3794699807952089,-1.3794699807952089,0.9669205953261492,0.9669205953261492,0.9669205953261492,-0.658945007300191,-0.658945007300191,-0.658945007300191
1255,-1.327375724035173,-1.327375724035173,-1.327375724035173,0.4181539774304355,0.4181539774304355,0.4181539774304355,0.152571920010296,0.152571920010296,0.152571920010296,0.7077805149389822,0.7077805149389822,0.7077805149389822,-1.3759336230075672,-1.3759336230075672,-1.3759336230075672,-1.187840484631375,-1.187840484631375,-1.187840484631375,-1.387040784761996,-1.387040784761996,-1.387040784761996,-1.4504035715058583,-1.4504035715058583,-1.4504035715058583,0.8863665415722631,0.8863665415722631,0.8863665415722631,-0.6387994680786966,-0.6387994680786966,-0.6387994680786966
