"time","seconds_elapsed","rotationRateX","rotationRateY","rotationRateZ","gravityX","gravityY","gravityZ","accelerationX","accelerationY","accelerationZ","quaternionW","quaternionX","quaternionY","quaternionZ","label"
"1.71E+18","36.39994189","6.605778217","1.457823992","7.489993095","0.53903836","-0.019252714","-0.842061222","-1.258398533","0.880962372","1.105504274","0.862576358","-0.114094601","0.256810863","0.420705185","D"
"1.71E+18","36.40996216","6.446930408","1.640448689","6.970321178","0.547241032","-0.11310146","-0.829298139","-1.255370617","0.727740765","1.109739542","0.847944134","-0.079892739","0.281012589","0.442312243","D"
"1.71E+18","36.41998291","6.218075275","1.83541739","6.352985382","0.550962567","-0.202039823","-0.809703827","-1.322843552","0.618360639","1.017131805","0.832382735","-0.047246627","0.304821021","0.46042491","D"
"1.71E+18","36.43000317","5.807860374","1.958804011","5.807515144","0.551416814","-0.283619583","-0.784537792","-1.347879648","0.498524368","1.015616894","0.816085807","-0.017282332","0.32776887","0.475681721","D"
"1.71E+18","36.44002319","5.331228256","2.107718945","5.429234028","0.549065828","-0.357595801","-0.755415201","-1.277489662","0.415563911","0.963484168","0.799212822","0.009905681","0.349562996","0.488842217","D"
"1.71E+18","36.45004321","4.948161602","2.129902363","5.148641109","0.544192255","-0.424491763","-0.723644614","-1.203631163","0.543815494","0.791958392","0.781665592","0.034385248","0.370128824","0.500820539","D"
"1.71E+18","36.46006299","4.783751488","2.068262577","4.803678036","0.536285102","-0.485915869","-0.690133452","-1.133574963","0.923659921","0.676446438","0.763978189","0.057414841","0.389405699","0.511277184","D"
"1.71E+18","36.47008325","4.384907722","2.296293259","4.547937393","0.527054429","-0.541491985","-0.654981077","-1.201874256","1.017077923","0.506101131","0.746065122","0.078356209","0.407884506","0.520459016","D"
"1.71E+18","36.48010327","4.096671104","2.503696442","4.321906567","0.517403364","-0.591380179","-0.618517101","-1.352196217","0.922785759","0.405031502","0.727538062","0.096689291","0.425902136","0.529100304","D"
"1.71E+18","36.49012305","3.84375","2.498257637","4.284803391","0.506076097","-0.63707298","-0.581399322","-1.403170586","0.885867476","0.39441824","0.708517246","0.113479794","0.443195995","0.537311051","D"
"1.71E+18","36.50014331","3.687164307","2.487650394","4.11397028","0.49218297","-0.679607809","-0.543957114","-1.364008904","0.858074546","0.486904621","0.689094367","0.129555264","0.45960514","0.545094217","D"
"1.71E+18","36.51016309","3.55091691","2.306008101","3.826075077","0.477235854","-0.718007922","-0.506666362","-1.30441463","0.68163085","0.562559485","0.670099502","0.144608755","0.475136959","0.551634009","D"
"1.71E+18","36.52018286","3.014380693","2.106580019","3.674536228","0.460339278","-0.751799524","-0.4721075","-1.223705769","0.254530728","0.656723738","0.651855488","0.158472331","0.488705194","0.55779784","D"
"1.71E+18","36.53020435","2.609891176","1.890783787","3.318551302","0.442596614","-0.780360222","-0.441753834","-1.128219604","-0.08112067","0.821438372","0.634743021","0.170451941","0.500069212","0.563895813","D"
"1.71E+18","36.54022412","2.35379982","1.536265969","2.997195959","0.425007939","-0.804758132","-0.414406776","-1.020420909","-0.158743083","0.795739293","0.61924568","0.181363503","0.509807695","0.568980223","D"
"1.71E+18","36.5502439","1.955925941","1.179256558","2.742927313","0.407104313","-0.825464427","-0.390992224","-0.78341639","-0.353033125","0.771882236","0.605521216","0.191506271","0.517522214","0.573446089","D"
"1.71E+18","36.56026416","1.692750335","0.82028687","2.55130434","0.388799161","-0.842930317","-0.371892184","-0.558217406","-0.471721232","0.825719237","0.593513532","0.200961763","0.523133135","0.57765721","D"
"1.71E+18","36.57028418","1.398087859","0.551625013","2.269072056","0.370660037","-0.857859194","-0.355933696","-0.355813116","-0.38754797","0.710044622","0.583092105","0.209985816","0.527199309","0.581352309","D"
"1.71E+18","36.58030396","0.880361795","0.353964388","2.037073135","0.353733361","-0.869665027","-0.344319314","-0.159336209","-0.450525641","0.497029454","0.574385896","0.217645025","0.529595111","0.585013495","N"
"1.71E+18","36.59032397","0.622138262","0.108025774","1.909552693","0.337258548","-0.878965139","-0.337160528","-0.022561103","-0.505892158","0.445849061","0.567187908","0.224285137","0.530203647","0.588963814","N"
"1.71E+18","36.60034424","0.370355844","-0.083847255","1.663126588","0.321449548","-0.886554003","-0.332704842","0.00832358","-0.218823314","0.355867863","0.561295741","0.230429098","0.529669715","0.592705451","N"
"1.71E+18","36.61036401","0.05015786","-0.182976231","1.405219674","0.307368666","-0.892078817","-0.331240386","-0.026698351","-0.081676185","0.313189447","0.556859963","0.235487781","0.5281338","0.596261216","N"
"1.71E+18","36.62038403","-0.216476217","-0.268580884","1.062799454","0.29544276","-0.895457983","-0.332969666","-0.06561473","-0.291828513","0.292091548","0.553842511","0.239120325","0.525677314","0.599786193","N"
"1.71E+18","36.63040527","-0.245278582","-0.406250179","0.555185914","0.287113339","-0.897113085","-0.335789055","-0.117221862","-0.392117381","0.272465229","0.552556564","0.241671706","0.523163709","0.602142778","N"
"1.71E+18","36.64042505","-0.595165253","-0.622762263","0.339087933","0.281490177","-0.896892846","-0.341096133","-0.139262885","-0.490436256","0.288239866","0.553123771","0.243176075","0.519920507","0.603822998","N"
"1.71E+18","36.65044507","-0.556618094","-0.767132699","0.119148389","0.276800543","-0.895529807","-0.348436505","-0.132208139","-0.291146338","0.490389168","0.554935428","0.24431402","0.515841463","0.605198323","N"
"1.71E+18","36.66046533","-0.650142968","-0.706306398","-0.302250773","0.274975061","-0.893253267","-0.355650693","-0.23102963","0.160999179","0.235152274","0.557819778","0.244730875","0.512134215","0.605526617","N"
"1.71E+18","36.67048511","-1.019986868","-0.584265172","-0.500321805","0.276379168","-0.889117599","-0.364807397","-0.370403707","0.102740586","-0.087920636","0.561732","0.24329117","0.508336209","0.605690425","D"
"1.71E+18","36.68050513","-1.310405612","-0.554642558","-0.736547112","0.279674262","-0.883040607","-0.376857787","-0.442073435","-0.040482461","-0.059619695","0.566447899","0.240139358","0.503889074","0.606272039","D"
"1.71E+18","39.42601294","-2.273403168","-0.425178796","-1.329558611","0.297903597","-0.876917899","-0.377184927","-0.101355225","0.024363518","0.907275379","0.359040021","0.390445813","-0.39869739","-0.748119461","D"
"1.71E+18","39.43603296","-2.68253541","-0.36493659","-1.486270905","0.308606267","-0.862981856","-0.400030732","-0.073697269","0.038457811","0.92362088","0.357812437","0.387265557","-0.387311282","-0.756297383","D"
"1.71E+18","39.44605273","-3.044362307","-0.329191387","-1.653685808","0.32064572","-0.846192539","-0.42561087","-0.065564603","0.038910925","0.91073364","0.356685537","0.383830631","-0.373990118","-0.765232647","D"
"1.71E+18","39.45607275","-3.479070187","-0.305759847","-1.80956161","0.333732426","-0.826148093","-0.453984588","-0.077720582","0.022727013","0.908254147","0.355674039","0.379957672","-0.358664003","-0.774911827","D"
"1.71E+18","39.46609277","-3.830038071","-0.31819573","-1.980311871","0.347759992","-0.802450836","-0.484907955","-0.078778148","0.018194735","0.916899681","0.35464904","0.375565571","-0.341315873","-0.78528854","D"
"1.71E+18","39.47611279","-4.125991821","-0.359299123","-2.112048149","0.362263769","-0.775230348","-0.517477572","-0.082600743","-0.000419855","0.876257539","0.353373937","0.370591889","-0.322370705","-0.7961569","D"
"1.71E+18","39.48613281","-4.505434513","-0.402624249","-2.217096329","0.376709789","-0.744093895","-0.551737428","-0.083283305","0.034376919","0.87365216","0.352044877","0.364828979","-0.301713625","-0.807423864","D"
"1.71E+18","39.49615259","-4.78651619","-0.480296761","-2.308898449","0.39064458","-0.70881474","-0.587348819","-0.075199693","0.123823106","0.921028137","0.350613746","0.358115388","-0.279426104","-0.818990001","D"
"1.71E+18","39.50617383","-5.075031281","-0.539668202","-2.43233943","0.403965473","-0.669476986","-0.623388052","-0.081852496","0.215253174","0.907491505","0.348861614","0.350569975","-0.255747273","-0.830656268","D"
"1.71E+18","39.51619385","-5.394990921","-0.627792835","-2.494778156","0.416219532","-0.625736356","-0.659708619","-0.1003474","0.274921417","0.889872193","0.346895917","0.342023233","-0.230577093","-0.842328792","D"
"1.71E+18","39.52621387","-5.739925385","-0.731157541","-2.571332216","0.426859975","-0.577190757","-0.696161926","-0.069529682","0.306896448","0.875941038","0.344812338","0.332237295","-0.203807308","-0.853923585","D"
"1.71E+18","39.53623389","-6.101350307","-0.857087672","-2.665415287","0.435659379","-0.523466587","-0.732245684","-0.042699844","0.375913978","0.885672867","0.342474627","0.321128051","-0.175368035","-0.865351959","D"
"1.71E+18","39.54625391","-6.39773798","-1.0320189","-2.762846708","0.442029178","-0.464539915","-0.767341495","-0.062237948","0.422517091","0.886283755","0.339752044","0.308521936","-0.145407942","-0.876492712","D"
"1.71E+18","39.55627368","-6.674995899","-1.265164733","-2.837207556","0.445165545","-0.400702447","-0.80079037","-0.089437425","0.438834041","0.831353784","0.336504995","0.294203121","-0.114233649","-0.887220224","D"
"1.71E+18","39.56629395","-6.831419468","-1.518435121","-2.893295527","0.444351852","-0.332601726","-0.831821859","-0.10931465","0.479269087","0.78720516","0.332692569","0.278078685","-0.082227241","-0.897344291","D"
"1.71E+18","39.57631396","-6.878980637","-1.78878653","-2.878805161","0.438925385","-0.261680126","-0.859574378","-0.136252105","0.496817946","0.773636878","0.328340868","0.260201204","-0.050081419","-0.906630995","D"
"1.71E+18","39.58633374","-6.955058575","-2.077426672","-2.826908827","0.42848289","-0.1888078","-0.883602917","-0.147873789","0.504542589","0.712261915","0.323681872","0.240565644","-0.018075487","-0.914894376","D"
"1.71E+18","39.596354","-7.043323994","-2.357937336","-2.744233847","0.412861586","-0.114461184","-0.903572917","-0.138874799","0.529774845","0.703026652","0.318889245","0.219146557","0.013723205","-0.922006754","D"
"1.71E+18","39.60637378","-7.180518627","-2.62025094","-2.679270506","0.392162085","-0.038526233","-0.919089019","-0.133830845","0.54769671","0.70197171","0.314099068","0.19590782","0.045558892","-0.927839652","D"
"1.71E+18","39.6163938","-7.281570911","-2.852885246","-2.617468119","0.366802126","0.038571447","-0.92949903","-0.15153116","0.55144012","0.634195685","0.309252103","0.171043056","0.077425804","-0.932262169","D"
"1.71E+18","39.62641504","-7.412936687","-3.0508008","-2.546751499","0.337212622","0.116220564","-0.934227169","-0.199181646","0.505346179","0.548835933","0.304361974","0.14474317","0.109251176","-0.935135001","D"
"1.71E+18","39.63643481","-7.663154125","-3.199633598","-2.516404629","0.30400458","0.194948956","-0.932510674","-0.239124268","0.518826604","0.524322808","0.299433503","0.117078285","0.141553329","-0.936266488","D"
"1.71E+18","39.64645459","-7.691127777","-3.293651342","-2.529454231","0.267842531","0.273718327","-0.923763335","-0.243123353","0.634988308","0.548976898","0.2941175","0.088416442","0.174071457","-0.935615658","D"
"1.71E+18","39.65647485","-7.669540405","-3.393229008","-2.467677116","0.229339838","0.35046947","-0.908060789","-0.244140923","0.672540784","0.512949705","0.28844023","0.059184072","0.206074859","-0.933184206","D"
"1.71E+18","39.66649487","-7.750247478","-3.46795845","-2.440061808","0.188982591","0.424913138","-0.885287821","-0.236208603","0.712309182","0.517093182","0.282554028","0.029427935","0.237676462","-0.92887424","D"
"1.71E+18","39.67651465","-7.834296703","-3.516238928","-2.555113316","0.146948352","0.497083366","-0.855169177","-0.22818622","0.792604804","0.586431384","0.275989025","-0.000860927","0.269099725","-0.922721391","D"
"1.71E+18","39.68653467","-7.933281422","-3.479809761","-2.705370188","0.103541128","0.566498041","-0.81753242","-0.272257626","0.692336798","0.524121106","0.268233861","-0.031491555","0.300403206","-0.914776961","D"
"1.71E+18","39.69655493","-7.997998714","-3.426834822","-2.872749805","0.059259769","0.63223362","-0.772508264","-0.333658665","0.447844565","0.455293298","0.259111026","-0.062163671","0.331483864","-0.905050148","D"
"1.71E+18","39.70657495","-8.135601044","-3.374653578","-3.04270792","0.014148383","0.693680644","-0.720143855","-0.358020544","0.281249225","0.512731075","0.248582016","-0.09289654","0.3623511","-0.893464662","D"
"1.71E+18","39.71659473","-8.053273201","-3.300937176","-3.2936306","-0.031835802","0.749658108","-0.661059201","-0.374063343","0.313848972","0.576052547","0.236444977","-0.123579227","0.392681252","-0.880126975","D"
"1.71E+18","39.72661499","-7.538132668","-3.278398275","-3.562548161","-0.079257317","0.797011018","-0.598741889","-0.421322644","0.405625761","0.576341987","0.222707853","-0.153951661","0.420628016","-0.865894","D"
"1.71E+18","39.73663574","-7.183100224","-3.231829882","-3.691456556","-0.1274672","0.834967434","-0.535333276","-0.475880682","0.420449555","0.507073998","0.207951188","-0.183754","0.445609514","-0.851130485","D"
"1.71E+18","39.74665576","-6.952991962","-3.173919439","-3.893923759","-0.175862044","0.864910007","-0.47010985","-0.501109481","0.44372952","0.560716629","0.192225205","-0.213041812","0.468570438","-0.835526471","D"
"1.71E+18","39.75667603","-6.797557354","-3.054982424","-4.114338398","-0.224661797","0.886988997","-0.403457314","-0.51969254","0.495670974","0.654556036","0.175267202","-0.241897059","0.489650035","-0.819152126","D"
"1.71E+18","43.24366431","-7.092289448","-0.451082587","-3.038889408","0.503703237","-0.490435869","-0.711165011","-0.040247977","0.684420943","0.828978181","0.324257053","0.347935493","-0.152834543","-0.866279276","D"
"1.71E+18","43.25368408","-7.248858452","-0.761093974","-3.075387478","0.513267815","-0.422415257","-0.74707526","-0.049720943","0.725912631","0.808675051","0.322774047","0.335730561","-0.117249083","-0.877128564","D"
"1.71E+18","43.26370386","-7.338092327","-1.061346531","-3.096815825","0.518256485","-0.350620061","-0.780048549","-0.093650043","0.713428378","0.759647608","0.320693838","0.321482899","-0.081390765","-0.887231514","D"
"1.71E+18","43.27372412","-7.521902561","-1.362333179","-3.08646369","0.51827687","-0.275404721","-0.80965507","-0.154598832","0.662077785","0.739525735","0.318147836","0.305154791","-0.045310225","-0.896442746","D"
"1.71E+18","43.28374414","-7.681349277","-1.633579135","-3.104080915","0.513257682","-0.196722358","-0.83538425","-0.194562554","0.682974279","0.763103426","0.315256363","0.286758555","-0.008798028","-0.904602438","D"
"1.71E+18","43.29376489","-7.787279129","-1.878926873","-3.08571744","0.503191173","-0.115325011","-0.856445432","-0.240465224","0.715560079","0.741241634","0.311975743","0.2664524","0.02793553","-0.911533859","D"
"1.71E+18","43.30378516","-7.993075371","-2.103846312","-3.056481123","0.488191158","-0.031713232","-0.872160375","-0.301698118","0.704442799","0.679670811","0.30847174","0.244350628","0.064904421","-0.917019917","D"
"1.71E+18","43.31380493","-8.06489563","-2.334194899","-3.083349705","0.468364239","0.053730257","-0.881900191","-0.322627485","0.716518223","0.682651043","0.304650479","0.220504987","0.10211485","-0.920944188","D"
"1.71E+18","43.32382495","-8.061404228","-2.534480095","-3.096291542","0.443789661","0.139214769","-0.885251343","-0.33027944","0.729361355","0.643811584","0.300237418","0.195174815","0.138856434","-0.92330017","D"
"1.71E+18","43.33384521","-8.178397179","-2.720081568","-3.134913206","0.414861232","0.224497408","-0.881754577","-0.349812925","0.728047848","0.602564573","0.295286138","0.168470433","0.175329517","-0.923949887","D"
"1.71E+18","43.34386523","-8.327846527","-2.902148485","-3.152493954","0.381727278","0.309614658","-0.870874882","-0.36558339","0.684053063","0.611826479","0.289852404","0.140301773","0.211844202","-0.922725936","D"
"1.71E+18","43.35388501","-8.346095085","-3.047929525","-3.188068628","0.344844669","0.393243968","-0.852315307","-0.386729956","0.622915149","0.587315977","0.283926895","0.110911965","0.248074343","-0.919534332","D"
"1.71E+18","43.36390527","-8.223730087","-3.19870019","-3.253552437","0.304630518","0.473528385","-0.826420665","-0.424595028","0.646497369","0.556157112","0.277266549","0.080646761","0.283347411","-0.914512807","D"
"1.71E+18","43.37392529","-8.12090683","-3.328325272","-3.343204498","0.26115942","0.549305618","-0.793762624","-0.437154204","0.656093001","0.501526356","0.269814628","0.049542242","0.31727632","-0.907789257","D"
"1.71E+18","43.38394507","-7.926576614","-3.391941786","-3.490320444","0.215062067","0.619762301","-0.754746914","-0.426747143","0.612384975","0.480348229","0.261328075","0.017942612","0.349720737","-0.899489335","D"
"1.71E+18","43.39396509","-7.705443859","-3.487043381","-3.624731302","0.166552693","0.683941782","-0.710270286","-0.434222281","0.541537404","0.47356081","0.251748734","-0.014022112","0.380352775","-0.889807729","D"
"1.71E+18","43.40398535","-7.695701122","-3.51760149","-3.812022924","0.11591392","0.742019773","-0.660280704","-0.419121236","0.495620668","0.475145996","0.241093785","-0.046407434","0.40951923","-0.878643307","D"
"1.71E+18","43.41400488","-7.757420063","-3.503407001","-4.04765749","0.063357048","0.794490159","-0.603962958","-0.423372835","0.42767787","0.477421939","0.228915717","-0.079190035","0.437889785","-0.865782291","D"
"1.71E+18","43.4240249","-7.757462978","-3.520550489","-4.187731266","0.009437415","0.840664327","-0.541474402","-0.427543402","0.235400796","0.463776708","0.215413685","-0.112268221","0.465466047","-0.851078319","D"
"1.71E+18","43.43404517","-7.214710712","-3.586313486","-4.404970169","-0.045617472","0.878271937","-0.47598061","-0.38368848","0.137185276","0.539014757","0.20096957","-0.145399455","0.490783748","-0.835225514","D"
"1.71E+18","43.44406592","-6.520531178","-3.588961363","-4.612565517","-0.102029823","0.905417383","-0.412079096","-0.403447986","0.321694434","0.511017203","0.185748537","-0.178312057","0.512020763","-0.81947357","D"
"1.71E+18","43.45408594","-6.173136711","-3.464407444","-4.794526577","-0.158611655","0.923504233","-0.349259883","-0.477634013","0.565006077","0.467897028","0.169665216","-0.210599748","0.530111121","-0.803644108","D"
"1.71E+18","43.4641062","-5.63792944","-3.445809126","-4.985719204","-0.215160191","0.933217764","-0.287768722","-0.500095487","0.507059395","0.474917889","0.152739028","-0.242304277","0.545347843","-0.787753307","D"
"1.71E+18","43.47412598","-5.416638851","-3.42256093","-5.084289551","-0.271222562","0.935174465","-0.227787837","-0.432192296","0.333655","0.495610178","0.135439137","-0.273635845","0.557879475","-0.771719049","D"
"1.71E+18","43.484146","-5.156258583","-3.380556107","-5.212945461","-0.326059073","0.930277109","-0.168137312","-0.367223918","0.417959094","0.485352337","0.117704239","-0.304513014","0.5685096","-0.755125462","D"
"1.71E+18","43.49416626","-5.056544781","-3.38172102","-5.382606983","-0.379869252","0.918600619","-0.108959787","-0.350233197","0.362329006","0.457134962","0.099442251","-0.335158792","0.57722499","-0.737964175","D"
"1.71E+18","43.50418604","-4.837580204","-3.344146013","-5.592992306","-0.432553172","0.900227427","-0.049885649","-0.324938893","0.221919358","0.532765388","0.080467277","-0.365656437","0.584253837","-0.720047203","D"
"1.71E+18","43.51420605","-4.100570679","-3.323549509","-5.765725613","-0.483895332","0.875108838","0.005453318","-0.346564174","0.286481738","0.540307879","0.061418155","-0.395840951","0.588248758","-0.702496347","D"
"1.71E+18","43.52422607","-3.178175926","-3.361038208","-5.808390617","-0.532846391","0.844495773","0.05386636","-0.416753709","0.453538895","0.479169011","0.043622981","-0.425513396","0.588108434","-0.686413756","D"
"1.71E+18","43.53424634","-2.300892353","-3.378684044","-5.795744896","-0.578394532","0.810165346","0.095351286","-0.504018068","0.646072447","0.566727757","0.027789157","-0.454520314","0.584026477","-0.671976277","D"
"1.71E+18","43.54426611","-1.574599624","-3.344596386","-5.832528591","-0.620708346","0.773029149","0.130948126","-0.645252347","0.755626976","0.560397267","0.013673438","-0.482875654","0.576459161","-0.659044072","D"
"1.71E+18","43.55428613","-0.997850358","-3.287497997","-5.874943256","-0.659968615","0.733639121","0.161911428","-0.789707839","0.745380163","0.56152308","0.000844654","-0.510496052","0.565994255","-0.647335832","N"
"1.71E+18","43.5643064","-0.323904961","-3.298142195","-5.898707867","-0.696305275","0.692381859","0.189119935","-0.846175075","0.62655735","0.561002254","-0.010670798","-0.537583928","0.552777975","-0.636652339","N"
"1.71E+18","43.57432593","0.455940783","-3.324302435","-5.832978249","-0.729112566","0.650612175","0.212364823","-0.827726364","0.618278265","0.53205061","-0.020017414","-0.56409026","0.536641958","-0.627229606","D"
"1.71E+18","43.58434595","1.45866251","-3.440590858","-5.73193264","-0.758119226","0.609609127","0.231586263","-0.79763633","0.702463746","0.54275167","-0.026427972","-0.590017724","0.51737048","-0.619280646","D"
"1.71E+18","43.59436719","2.454138041","-3.633792162","-5.542822361","-0.78299731","0.570739925","0.247327626","-0.793479562","0.718475103","0.562456429","-0.028940533","-0.615523021","0.494767849","-0.61277938","D"
"1.71E+18","43.60438696","3.543878317","-3.906642437","-5.301845551","-0.803448737","0.535257459","0.260709614","-0.790911496","0.738424242","0.647371531","-0.027010273","-0.640539482","0.469109772","-0.607384219","D"
"1.71E+18","43.61440698","4.524990082","-4.227588177","-4.971368313","-0.819354594","0.50424701","0.272750825","-0.827801049","0.672449827","0.663101315","-0.020099164","-0.665070448","0.440518691","-0.602677866","D"
"1.71E+18","43.62442725","5.543172359","-4.5932827","-4.567718029","-0.830519676","0.47884047","0.284516007","-0.863846898","0.659770548","0.738372207","-0.007997307","-0.688866024","0.409538278","-0.598062052","D"
"1.71E+18","43.63444702","6.718755245","-4.979894638","-4.135761261","-0.837083578","0.460262567","0.295718729","-0.84615916","0.810794711","0.84919405","0.009937852","-0.711706792","0.375942552","-0.593331207","D"
"1.71E+18","43.64446704","7.784703732","-5.368215084","-3.528931618","-0.838983417","0.449902534","0.306095779","-0.752035201","0.897357106","0.863582015","0.034140795","-0.73311643","0.339982635","-0.588036185","D"
"1.71E+18","43.65448706","8.430707932","-5.755438328","-2.730874538","-0.835737824","0.448951155","0.316204369","-0.589310944","0.80324626","0.971179724","0.064245308","-0.75250147","0.303057288","-0.581180164","D"
"1.71E+18","43.66450708","8.761138916","-6.049586773","-1.880776405","-0.827141047","0.457441062","0.326474488","-0.474113166","0.806627631","1.202715635","0.098769025","-0.769351616","0.267086767","-0.57184572","D"
"1.71E+18","43.6745271","9.190808296","-6.295584679","-1.074182153","-0.813506305","0.475089163","0.335407376","-0.434754312","0.901909947","1.352184176","0.137198507","-0.783416171","0.232298937","-0.559886586","D"
"1.71E+18","43.68454712","9.580821037","-6.515547752","-0.242050305","-0.795017838","0.501560509","0.34115079","-0.434031785","0.888957798","1.45824194","0.179397341","-0.794447263","0.198567228","-0.545198385","D"
"1.71E+18","43.69456714","9.949054718","-6.736948013","0.545137525","-0.771347284","0.536387205","0.342508525","-0.456786752","0.925481141","1.635915518","0.224974056","-0.802243645","0.16631115","-0.527382582","D"
"1.71E+18","43.70458716","10.3344717","-6.853594303","1.213563204","-0.743175447","0.577800214","0.337397695","-0.536914766","0.962788224","1.719487071","0.273396978","-0.806512019","0.135045238","-0.506512836","D"
"1.71E+18","43.71460718","10.41395569","-7.002815247","1.919250488","-0.710362494","0.624055624","0.325483829","-0.661936581","0.900999367","1.711167812","0.323575243","-0.807238506","0.105394063","-0.482241826","D"
"1.71E+18","43.72462695","10.21341705","-7.044318199","2.72686553","-0.672815323","0.672988117","0.307256877","-0.745000899","0.832550943","1.755700827","0.373950537","-0.804671782","0.078305531","-0.454458662","D"
"1.71E+18","43.73464697","10.02187061","-6.961811066","3.513998032","-0.630179703","0.723377168","0.282133579","-0.871452987","0.845211208","1.670640469","0.423871957","-0.798805905","0.054551886","-0.423398071","D"
"1.71E+18","43.74466699","9.491271019","-6.699228764","4.353431702","-0.582344055","0.773372173","0.250542074","-1.046073914","0.840931654","1.46274519","0.47225877","-0.789967558","0.034961225","-0.389487853","D"
"1.71E+18","43.75468823","9.085805893","-6.341193199","5.182594299","-0.528989255","0.821490288","0.212895244","-1.206392884","0.887128055","1.455012441","0.518436114","-0.778484309","0.02024352","-0.353237168","D"
"1.71E+18","43.76470801","8.6241436","-6.017639637","5.790555477","-0.470590055","0.865989447","0.169136927","-1.374563694","1.060798883","1.411215782","0.562327418","-0.764507794","0.009813034","-0.31499111","D"
"1.71E+18","43.77472803","8.814275742","-5.632926464","6.435158253","-0.407774419","0.905534744","0.117162712","-1.542161465","1.281110764","1.24544704","0.604637751","-0.747376243","0.003179172","-0.275375971","D"
"1.71E+18","43.7847478","8.360001564","-5.149506092","7.074373722","-0.340703875","0.938353121","0.058434524","-1.628900647","1.336320519","1.180365443","0.644884969","-0.727473183","0.00017087","-0.234320839","D"
"1.71E+18","43.79476807","7.880867958","-4.7711339","7.447391033","-0.269928068","0.962870777","-0.0043714","-1.642532349","1.286519051","1.245521188","0.682074237","-0.70555886","0.000997988","-0.192251478","D"
"1.71E+18","43.80478809","7.600749493","-4.239851952","7.809311867","-0.197160468","0.977969408","-0.068583854","-1.781965494","1.074108839","1.282054186","0.715398327","-0.682407675","0.005276354","-0.149990878","D"
"1.71E+18","43.81480811","7.783368587","-3.881547928","7.893679619","-0.124223039","0.982702494","-0.137348652","-1.844267607","1.070154071","1.295032859","0.746344342","-0.656649301","0.011720468","-0.107909999","D"
"1.71E+18","43.82482813","8.21360302","-3.551615953","8.187497139","-0.051817607","0.975739479","-0.212714404","-1.786774874","1.152281761","1.185752034","0.775892631","-0.627093916","0.019900289","-0.065937958","D"
"1.71E+18","43.83484814","8.252495766","-3.065268993","8.196482658","0.019241756","0.956172466","-0.292171061","-1.721207142","1.114796162","1.300990582","0.803427799","-0.594153893","0.029927034","-0.024275417","D"
"1.71E+18","43.84486816","8.1776371","-2.552846909","8.368199348","0.088024653","0.92432946","-0.371304333","-1.760326862","1.044405341","1.379620314","0.827883982","-0.559071996","0.042265012","0.016137099","D"
"1.71E+18","43.85488818","7.993155479","-2.09177804","8.541996956","0.15508242","0.880817711","-0.447336107","-1.727241278","0.984264016","1.440469503","0.848842275","-0.522586532","0.056879382","0.055989931","D"
"1.71E+18","43.8649082","7.772848606","-1.70887053","8.635627747","0.219486237","0.826487362","-0.518405735","-1.66122818","0.966008306","1.443958044","0.866112518","-0.485188758","0.073409763","0.095142368","D"
"1.71E+18","43.87492822","7.65234375","-1.276111126","8.656575203","0.280174077","0.762289047","-0.583453476","-1.697013736","1.009637833","1.389300585","0.879747228","-0.447106093","0.091484487","0.133310225","D"
"1.71E+18","43.884948","7.493373394","-0.88875711","8.62279892","0.336417824","0.688938975","-0.642017245","-1.746146917","0.97443682","1.333011389","0.889982045","-0.408262777","0.110963476","0.170119397","D"
"1.71E+18","43.89496826","7.354332447","-0.524083257","8.555860519","0.387599438","0.60807097","-0.692832172","-1.719615459","0.930762649","1.317877889","0.896777856","-0.369164159","0.13153607","0.205440007","D"
"1.71E+18","43.90498804","7.045014381","-0.184540898","8.474391937","0.433263898","0.521434784","-0.735111058","-1.610799909","0.930713654","1.337207556","0.900166897","-0.330266973","0.152866628","0.239280557","D"
"1.71E+18","43.91500903","6.890126705","0.156167209","8.395493507","0.47342363","0.430628181","-0.768394053","-1.523579359","0.859899104","1.354453564","0.90021513","-0.29194711","0.174842341","0.271679684","D"
"1.71E+18","43.92502905","6.725501537","0.500161827","8.250061989","0.508046389","0.336308539","-0.792959929","-1.494282961","0.803477168","1.266684294","0.897238308","-0.253982339","0.197517118","0.302396151","D"
"1.71E+18","43.93504907","6.764432907","0.749019027","7.986614227","0.53655237","0.239584848","-0.809141934","-1.465492249","0.838402748","1.196470976","0.891624457","-0.21625245","0.220598986","0.331023951","D"
"1.71E+18","43.94506885","6.609558105","0.961046934","7.675159931","0.558512628","0.142089531","-0.817235708","-1.424693108","0.782089472","1.118932486","0.883733968","-0.178898964","0.243674568","0.357256522","D"
"1.71E+18","43.95508911","6.458046913","1.244759321","7.385343075","0.574613035","0.045732174","-0.81714654","-1.392529964","0.670652628","1.058113337","0.873673662","-0.142510798","0.266678478","0.381140028","D"
"1.71E+18","43.96510913","6.063931465","1.455171824","7.027747154","0.585563123","-0.047496859","-0.809234142","-1.395377636","0.536434174","0.938979566","0.861521008","-0.107810757","0.289412811","0.402987208","D"
"1.71E+18","43.97512891","5.784156799","1.603822827","6.450869083","0.591804922","-0.134972826","-0.794700801","-1.408134937","0.453896701","0.890297055","0.847997249","-0.075445596","0.311380112","0.422198025","D"
