accelerationX,rotationRateZ,rotationRateY,quaternionW,label
-0.386729956,-3.188068628,-3.047929525,0.283926895,D
-0.424595028,-3.253552437,-3.19870019,0.277266549,D
-0.437154204,-3.343204498,-3.328325272,0.269814628,D
-0.426747143,-3.490320444,-3.391941786,0.261328075,D
-0.434222281,-3.624731302,-3.487043381,0.251748734,D
-0.419121236,-3.812022924,-3.51760149,0.241093785,D
-0.423372835,-4.04765749,-3.503407001,0.228915717,D
-0.427543402,-4.187731266,-3.520550489,0.215413685,D
-0.38368848,-4.404970169,-3.586313486,0.20096957,D
-0.403447986,-4.612565517,-3.588961363,0.185748537,D
-0.477634013,-4.794526577,-3.464407444,0.169665216,D
-0.500095487,-4.985719204,-3.445809126,0.152739028,D
-0.432192296,-5.084289551,-3.42256093,0.135439137,D
-0.367223918,-5.212945461,-3.380556107,0.117704239,D
-0.350233197,-5.382606983,-3.38172102,0.099442251,D
-0.324938893,-5.592992306,-3.344146013,0.080467277,D
-0.346564174,-5.765725613,-3.323549509,0.061418155,D
-0.416753709,-5.808390617,-3.361038208,0.043622981,D
-0.504018068,-5.795744896,-3.378684044,0.027789157,D
-0.645252347,-5.832528591,-3.344596386,0.013673438,D
-0.789707839,-5.874943256,-3.287497997,0.000844654,N
-0.846175075,-5.898707867,-3.298142195,-0.010670798,N
-0.827726364,-5.832978249,-3.324302435,-0.020017414,D
-0.79763633,-5.73193264,-3.440590858,-0.026427972,D
-0.793479562,-5.542822361,-3.633792162,-0.028940533,D
-0.790911496,-5.301845551,-3.906642437,-0.027010273,D
-0.827801049,-4.971368313,-4.227588177,-0.020099164,D
-0.863846898,-4.567718029,-4.5932827,-0.007997307,D
-0.84615916,-4.135761261,-4.979894638,0.009937852,D
-0.752035201,-3.528931618,-5.368215084,0.034140795,D
-0.589310944,-2.730874538,-5.755438328,0.064245308,D
-0.474113166,-1.880776405,-6.049586773,0.098769025,D
-0.434754312,-1.074182153,-6.295584679,0.137198507,D
-0.434031785,-0.242050305,-6.515547752,0.179397341,D
-0.456786752,0.545137525,-6.736948013,0.224974056,D
-0.536914766,1.213563204,-6.853594303,0.273396978,D
-0.661936581,1.919250488,-7.002815247,0.323575243,D
-0.745000899,2.72686553,-7.044318199,0.373950537,D
-0.871452987,3.513998032,-6.961811066,0.423871957,D
-1.046073914,4.353431702,-6.699228764,0.47225877,D
-1.206392884,5.182594299,-6.341193199,0.518436114,D
-1.374563694,5.790555477,-6.017639637,0.562327418,D
-1.542161465,6.435158253,-5.632926464,0.604637751,D
-1.628900647,7.074373722,-5.149506092,0.644884969,D
-1.642532349,7.447391033,-4.7711339,0.682074237,D
-1.781965494,7.809311867,-4.239851952,0.715398327,D
-1.844267607,7.893679619,-3.881547928,0.746344342,D
-1.786774874,8.187497139,-3.551615953,0.775892631,D
-1.721207142,8.196482658,-3.065268993,0.803427799,D
-1.760326862,8.368199348,-2.552846909,0.827883982,D
-1.727241278,8.541996956,-2.09177804,0.848842275,D
-1.66122818,8.635627747,-1.70887053,0.866112518,D
-1.697013736,8.656575203,-1.276111126,0.879747228,D
-1.746146917,8.62279892,-0.88875711,0.889982045,D
-1.719615459,8.555860519,-0.524083257,0.896777856,D
-1.610799909,8.474391937,-0.184540898,0.900166897,D
-1.523579359,8.395493507,0.156167209,0.90021513,D
-1.494282961,8.250061989,0.500161827,0.897238308,D
-1.465492249,7.986614227,0.749019027,0.891624457,D
-1.424693108,7.675159931,0.961046934,0.883733968,D
-1.392529964,7.385343075,1.244759321,0.873673662,D
-1.395377636,7.027747154,1.455171824,0.861521008,D
-1.408134937,6.450869083,1.603822827,0.847997249,D
-1.41049099,5.988621712,1.757304907,0.833556768,D
-1.401896238,5.595425606,1.877077937,0.818330454,D
-1.412268758,5.279026031,1.954228878,0.802474208,D
-1.380302787,4.897558689,2.017632723,0.786247044,D
-1.349234581,4.633989334,2.057991982,0.769654026,D
-1.396917462,4.392057896,2.234864235,0.752514006,D
-1.491564631,4.115036488,2.286769867,0.735013828,D
-1.503903031,3.872850657,2.322930813,0.717594891,D
-1.429784417,3.617826939,2.155550003,0.700674905,D
-1.245426893,3.306801319,1.83483243,0.685002848,D
-1.001725197,2.956192732,1.427511454,0.671017218,D
-0.842696428,2.611671686,0.993225276,0.65904612,D
-0.680571675,2.257965803,0.475607634,0.649302249,D
-0.459454626,1.852688074,0.077606991,0.641979794,D
-0.258829743,1.476401687,-0.261321783,0.636921474,N
-0.110658616,1.183310986,-0.625919461,0.633835354,N
-0.020121276,0.776491106,-0.827478766,0.632567048,N
0.011441648,0.375771403,-0.889151454,0.632880757,N
0.017884612,0.222018838,-0.987089753,0.634572918,N
0.017013848,0.006430624,-0.961775064,0.637075662,N
-0.045072615,-0.379535437,-0.855125546,0.640410982,N
-0.124359488,-0.66236341,-0.668234527,0.644562112,N
-0.218664676,-0.975055814,-0.571219623,0.649497591,D
-0.33624208,-1.342550755,-0.509269416,0.655336635,D
-0.397209466,-1.722408056,-0.485496163,0.662248994,D
-0.426236629,-2.021377802,-0.520080447,0.670212805,D
-0.418810666,-2.263684988,-0.58485347,0.679092573,D
-0.373613566,-2.450750113,-0.708432138,0.688715574,D
-0.321144521,-2.594966412,-0.814143002,0.698937142,D
-0.304556608,-2.775974512,-0.898644269,0.70961092,D
-0.32154429,-2.927965164,-0.981358171,0.72077249,D
-0.339058459,-3.042516947,-1.030187726,0.732232641,D
-0.377528727,-3.211103916,-1.073770523,0.743898822,D
-0.41434443,-3.410489559,-1.077712297,0.755788119,D
-0.416850507,-3.53643012,-1.052934527,0.76772151,D
-0.401030064,-3.584856749,-1.020062804,0.779451152,D
-0.372053981,-3.598961592,-0.962532163,0.790739122,D
-0.337548256,-3.657913923,-0.890873194,0.801523554,D
-0.313742638,-3.767174721,-0.807960272,0.811834441,D
-0.303377211,-3.899022579,-0.745593309,0.821760839,D
-0.30047524,-3.986238003,-0.701821387,0.831267071,D
-0.295360446,-4.076346397,-0.657810509,0.840311681,D
-0.296076953,-4.128751755,-0.611481905,0.848777591,D
-0.29558593,-4.217532158,-0.506287038,0.856576251,D
-0.277356148,-4.307579041,-0.408931166,0.863698611,D
-0.235732198,-4.366925716,-0.340841591,0.870144304,D
-0.184111118,-4.400958538,-0.263393253,0.875838165,D
-0.147860527,-4.370522022,-0.158315837,0.880583624,D
-0.14290309,-4.369593143,-0.062094018,0.884295993,D
-0.134871542,-4.338720322,0.04349073,0.887067128,D
-0.11150068,-4.183712006,0.057425398,0.888808258,D
-0.110037386,-4.324170589,0.14144972,0.88977041,D
-0.131909788,-4.313560963,0.252343327,0.889975614,D
-0.101436168,-4.206754684,0.370380491,0.888872559,D
-0.071438074,-4.177607536,0.498009235,0.886562887,D
-0.075198919,-4.213374615,0.579981565,0.883637318,D
-0.040177375,-4.234936237,0.584040642,0.880649983,D
0.007415652,-4.153373718,0.587527514,0.877431097,D
0.020873606,-4.009748459,0.620538533,0.873622179,D
-0.023546785,-3.924634695,0.706962585,0.869040739,D
-0.113601536,-3.949934483,0.777918756,0.863630253,D
-0.154438049,-3.853062391,0.863166273,0.856932673,D
-0.115823179,-3.837916613,1.039705515,0.848422478,D
-0.107389748,-3.79914999,1.135703444,0.839261407,D
-0.103149265,-3.628918886,1.099774599,0.830525134,D
-0.069325462,-3.471720934,1.111569524,0.822314098,D
-0.097366124,-3.46003437,1.174691916,0.814102218,D
-0.162775174,-3.454986811,1.294591427,0.80517823,D
-0.187225252,-3.409623623,1.447945356,0.794728073,D
-0.144241601,-3.36098671,1.539423823,0.782610611,D
-0.112796381,-3.326817751,1.569315434,0.769756556,D
-0.116518572,-3.287270069,1.529018641,0.757254752,D
-0.110819422,-3.169975042,1.431447148,0.745735046,D
-0.082959831,-3.052471399,1.371837616,0.734938424,D
-0.088376716,-2.949056864,1.38801825,0.723925912,D
-0.140045851,-2.869582415,1.459022641,0.711840293,D
-0.188371733,-2.823537588,1.606064916,0.698372656,D
-0.217876554,-2.822834492,1.717301488,0.684495738,D
-0.199965909,-2.7713871,1.717838168,0.671506146,D
-0.102419555,-2.714296103,1.622198701,0.660337491,D
-0.017170161,-2.568537235,1.545992732,0.650533821,N
-0.181122631,-1.94339323,-0.376536161,0.409641246,D
-0.162858099,-2.0941329,-0.318786383,0.409377275,D
-0.142999411,-2.220920086,-0.301245719,0.408967955,D
-0.130419254,-2.308089018,-0.265938967,0.408474865,D
-0.104312569,-2.408742666,-0.256491959,0.407973917,D
-0.076598734,-2.524647713,-0.272389293,0.407174632,D
-0.079964012,-2.652448893,-0.326802194,0.405934543,D
-0.09122777,-2.785593987,-0.422079325,0.404106136,D
-0.062046081,-2.89287281,-0.555033386,0.401600986,D
-0.038586825,-3.004671097,-0.756122351,0.398290231,D
-0.060861826,-3.097451925,-0.966509938,0.394147646,D
-0.126659691,-3.143277884,-1.154603243,0.389366669,D
-0.167556256,-3.2097404,-1.353485703,0.38408774,D
-0.165736586,-3.259987593,-1.582766771,0.378158826,D
-0.173653901,-3.287587166,-1.819830537,0.371604228,D
-0.183748096,-3.304418564,-2.1035707,0.364551527,D
-0.183457136,-3.321442842,-2.402189493,0.357037302,D
-0.193576247,-3.305435419,-2.690533876,0.349172316,D
-0.205905885,-3.246924877,-2.948025227,0.341154349,D
-0.209732533,-3.222824574,-3.178696871,0.333060745,D
-0.235784203,-3.194098234,-3.350133181,0.32469212,D
-0.296342015,-3.212721348,-3.429726362,0.315898845,D
-0.359306753,-3.25241065,-3.490232468,0.3064378,D
-0.398937821,-3.285019875,-3.471242189,0.296277872,D
-0.410893649,-3.401082993,-3.450987577,0.285182985,D
-0.388911813,-3.547924519,-3.400368929,0.272940846,D
-0.330018789,-3.728564978,-3.391195297,0.259459417,D
-0.272197068,-3.994624376,-3.373683453,0.244424951,D
-0.269647986,-4.407409191,-3.336763144,0.22749263,D
-0.357442617,-4.738038063,-3.311839581,0.208900149,D
-0.445010096,-5.078948021,-3.19822979,0.188726868,D
-0.488040477,-5.389438629,-3.155008793,0.166901463,D
-0.489635617,-5.591555595,-3.126210451,0.143990747,D
-0.495185912,-5.696696281,-3.195261955,0.121117292,D
-0.540836215,-5.719876766,-3.199145079,0.099308037,D
-0.607273281,-5.819768906,-3.227498055,0.078690923,D
-0.675411165,-5.845939159,-3.32592845,0.059278269,D
-0.684778154,-5.878302574,-3.365452528,0.040699394,D
-0.738567829,-5.92526865,-3.380789995,0.022745622,D
-0.881938338,-5.925168514,-3.397022963,0.005632449,D
-1.062785387,-5.872434139,-3.466154575,-0.009889494,D
-1.231322408,-5.739749908,-3.565929174,-0.022440387,N
-1.30363977,-5.727677822,-3.722973347,-0.031673506,N
-1.269477844,-5.60185051,-3.875209808,-0.037139208,D
-1.17422533,-5.28886795,-3.962804317,-0.038718535,D
-1.13618803,-4.982444286,-4.079072952,-0.036741742,D
-1.162599206,-4.570850849,-4.239490032,-0.031526062,D
-1.126189947,-4.162791252,-4.492310047,-0.022934329,D
-1.046179533,-3.827659607,-4.825703621,-0.010093276,D
-0.924851418,-3.485394716,-5.227592468,0.008355586,D
-0.759790659,-3.087929487,-5.668756008,0.032487304,D
-0.61110121,-2.439031363,-5.924923897,0.060994974,D
-0.574147165,-1.766834736,-5.96632719,0.091577622,D
-0.61849004,-1.210368752,-5.942182541,0.122169054,D
-0.569451749,-0.751337469,-5.98526001,0.153279449,D
-0.187189728,-1.262452006,-0.02725412,0.444396456,D
-0.20339039,-1.570098996,-0.004305927,0.443290622,D
-0.203106284,-1.809603691,-0.001294052,0.441804643,D
-0.203189254,-2.075868368,0.005071968,0.440009793,D
-0.2036933,-2.29082799,0.02503204,0.438050254,D
-0.192428797,-2.459621191,0.022112951,0.43605374,D
-0.166502446,-2.605994225,0.02558358,0.433968072,D
-0.141998559,-2.714055538,0.041653894,0.431847411,D
-0.140814662,-2.803496361,0.005864046,0.429642274,D
-0.14332208,-2.925585508,-0.050079916,0.427171476,D
-0.165133417,-2.99626708,-0.155858174,0.424354506,D
-0.16320163,-3.0799613,-0.310576379,0.421134753,D
-0.140200615,-3.188383102,-0.525671482,0.417181433,D
-0.15167886,-3.261811256,-0.779080808,0.412517185,D
-0.165244013,-3.342304468,-1.060284138,0.407170852,D
-0.16979602,-3.42495656,-1.351168752,0.401096548,D
-0.183935791,-3.463561058,-1.624842763,0.394305538,D
-0.206679165,-3.46644783,-1.916277289,0.386983628,D
-0.211963326,-3.391761065,-2.160902023,0.379415466,D
-0.214517832,-3.327881813,-2.354812384,0.37180508,D
-0.223675042,-3.236365557,-2.541221857,0.364077009,D
-0.217989773,-3.112949848,-2.736281157,0.356409209,D
-0.194391817,-3.03451395,-2.922083139,0.348786142,D
-0.189559072,-3.011211395,-3.053256035,0.340857654,D
-0.212261587,-2.940026283,-3.123348475,0.332578978,D
-0.22450982,-2.903893471,-3.164845228,0.323954495,D
-0.217443973,-2.960393667,-3.19096446,0.314639354,D
-0.213541895,-3.132179976,-3.172019958,0.304154902,D
-0.219510227,-3.282810211,-3.203788757,0.292399187,D
-0.196809337,-3.432213783,-3.271912336,0.279798474,D
-0.169760138,-3.714121819,-3.246377707,0.26591328,D
-0.182927519,-4.056857109,-3.219826937,0.250042691,D
-0.207995325,-4.458069324,-3.193261862,0.231884067,D
-0.267468482,-4.959782124,-3.134264708,0.211413867,D
-0.349477172,-5.413220882,-3.097002506,0.188987388,D
-0.407563895,-5.844129562,-3.001781464,0.165069638,D
-0.482743829,-6.263861656,-2.905869722,0.13956323,D
-0.501156211,-6.410576344,-3.083894014,0.114165947,D
-0.454555452,-6.480594158,-3.007265329,0.089611076,D
-0.577692389,-6.725456238,-2.841600418,0.065401234,D
-0.733593643,-6.740616322,-2.828889132,0.042272461,D
-0.725089014,-6.774166584,-2.839472532,0.02031922,D
-0.818858445,-6.70675993,-2.849043369,-0.000308438,D
-1.009514093,-6.55402422,-2.80191493,-0.018639384,D
-1.207378387,-6.456856728,-2.807534218,-0.034606262,N
-1.293187022,-6.21745491,-2.966816187,-0.046751521,N
-1.229937911,-6.038236618,-3.174072027,-0.054307284,N
-1.1725564,-5.844291687,-3.520883083,-0.056207586,D
-1.0344491,-5.295667648,-3.979747295,-0.05220084,D
-0.924728274,-4.754334927,-4.351225376,-0.042908436,D
-1.062589169,-4.272287846,-4.629730225,-0.028285234,D
-1.151854992,-3.605590105,-5.013119221,-0.008232306,D
-1.028306723,-2.825480938,-5.38824892,0.015721446,D
-0.908366621,-2.191460609,-5.671414375,0.042501801,D
-0.88848722,-1.648410797,-5.938423157,0.071850438,D
-0.793459058,-1.128781557,-6.221775055,0.104868571,D
-0.643633008,-0.576764345,-6.53048563,0.142390189,D
-0.565042913,0.061725568,-6.757865429,0.183478071,D
-0.587660849,0.617924094,-6.826385975,0.226085353,D
-0.680942178,1.126898289,-6.809351921,0.268813197,D
-0.766839027,1.667733312,-6.855648518,0.312163555,D
-0.823444366,2.083960533,-6.844962597,0.35657819,D
-0.903191686,2.523110628,-6.702122211,0.401891874,D
-0.984289348,3.040985823,-6.442678452,0.446770964,D
-1.039562941,3.411197186,-6.110877037,0.489753412,D
-1.119062185,3.814332485,-5.76468277,0.530220297,D
-1.136666775,4.25951004,-5.392002583,0.567962115,D
-1.137274742,4.546944618,-4.999006271,0.603108349,D
-1.18101275,4.800800323,-4.689213276,0.636494324,D
-1.172412395,5.063336849,-4.360201359,0.667985358,D
-1.12382257,5.296133995,-4.065826416,0.697460251,D
-1.096847534,5.527699471,-3.793072939,0.725336912,D
-1.112004757,5.723601341,-3.460180521,0.751711868,D
-1.205325603,5.868144989,-3.05849719,0.776104869,D
-1.33010757,6.011085033,-2.66322279,0.798008655,D
-1.403773189,6.100322723,-2.258765936,0.817033982,D
-1.41459167,6.180475235,-1.932686329,0.833313277,D
-1.35027802,6.316394806,-1.631979585,0.847152433,D
-1.273573875,6.381481171,-1.351885676,0.858824837,D
-1.244846821,6.4389925,-1.110060811,0.868252359,D
-1.179525018,6.590008259,-0.822597921,0.874939991,D
-1.12422967,6.64532423,-0.503066838,0.878750858,D
-1.13995266,6.662791729,-0.244226158,0.879983286,D
-1.134268522,6.784731388,-0.003464157,0.878714041,D
-1.119378209,6.816700459,0.215092033,0.874994492,D
-1.145467758,6.818303585,0.410186172,0.869086272,D
-1.151615143,6.799947739,0.519985497,0.861045471,D
-1.125418544,6.782461643,0.652785838,0.850978086,D
-1.102443218,6.683037758,0.786780119,0.838963035,D
-1.095821142,6.529179096,0.902464867,0.82545054,D
-1.11438489,6.385401249,0.986167789,0.81095141,D
-1.083458424,6.212079048,0.971240759,0.795644284,D
-1.024684429,5.984452724,0.857581079,0.780001112,D
-1.022275805,5.688648224,0.76992017,0.764335208,D
-1.089217782,5.287650108,0.703656673,0.748980166,D
-1.171412468,4.789484501,0.750507534,0.734071403,D
-1.279011965,4.359451294,0.681438982,0.720014563,D
-1.306446791,4.084530354,0.654095232,0.706614623,D
-1.217739582,3.706712246,0.597144186,0.693803584,D
-1.058727503,3.364650488,0.447013795,0.681979441,D
-0.856419206,3.070239782,0.358817071,0.67110353,D
-0.678176165,2.896160364,0.300263494,0.660764757,D
-0.52345562,2.667167425,0.11002171,0.651029244,D
-0.395611197,2.360522747,-0.070890814,0.642186079,D
-0.352998048,1.94071877,-0.11484655,0.63445038,D
-0.373267591,1.641162753,-0.141244069,0.627819794,D
-0.370599866,1.390364885,-0.227610335,0.622183911,D
-0.354581088,1.011770368,-0.327088982,0.61784582,D
-0.354890823,0.60796684,-0.455685526,0.615161452,D
-0.325539589,0.231959343,-0.544077694,0.614166956,D
-0.306155324,-0.255058765,-0.534213066,0.614777078,N
-0.283018023,-0.335721374,-0.655192196,0.616573769,N
-0.18552056,-0.449988842,-0.777577639,0.61906101,N
-0.094848484,-0.660225153,-0.712197304,0.62228777,N
-0.101772159,-0.823843122,-0.578695893,0.625751643,N
-0.148397833,-0.914678216,-0.379623026,0.629549035,N
-0.252650023,-0.953994751,-0.26080969,0.633488237,N
-0.273179442,-1.121400595,-0.175450832,0.637714339,D
-0.249391735,-1.356594682,-0.190309718,0.642558589,D
-0.213474393,-1.609829068,-0.251344055,0.648272067,D
-0.190131485,-1.800687671,-0.309042692,0.654785182,D
-0.188415617,-2.007288218,-0.341464013,0.661975519,D
-0.196971983,-2.191195726,-0.422094941,0.669801422,D
-0.193395942,-2.341152191,-0.500373483,0.678203745,D
-0.192990422,-2.524884462,-0.550322115,0.687116822,D
-0.220071733,-2.697885275,-0.560013652,0.696509918,D
-0.243207037,-2.861532688,-0.575830519,0.706247663,D
-0.260265827,-3.01796627,-0.598743081,0.716289311,D
-0.271975696,-3.171694279,-0.601382554,0.726579746,D
-0.268363535,-3.27499032,-0.589047372,0.736967457,D
-0.258567512,-3.358741999,-0.554518998,0.74727076,D
-0.263304293,-3.481052399,-0.539554715,0.757451126,D
-0.280312121,-3.666372776,-0.534354389,0.767689116,D
-0.288582802,-3.807753801,-0.491069794,0.777928371,D
-0.289979517,-3.940825462,-0.422200441,0.787965641,D
-0.301944077,-4.078382969,-0.351549953,0.797722398,D
-0.30142349,-4.190808296,-0.307963073,0.807181348,D
-0.284221768,-4.313097954,-0.291726857,0.816339745,D
-0.257162452,-4.403594971,-0.281553566,0.825190419,D
-0.219682157,-4.453142166,-0.284334213,0.833631521,D
-0.187340438,-4.510242462,-0.290357023,0.84166527,D
-0.175833106,-4.540409088,-0.29622981,0.849289177,D
-0.172356844,-4.584019661,-0.306393117,0.856395192,D
-0.166645765,-4.629386902,-0.27572149,0.862921441,D
-0.176442385,-4.691791534,-0.216884837,0.868749721,D
-0.185078561,-4.717386723,-0.144720882,0.873814032,D
-0.161211729,-4.698384285,-0.117227465,0.87805391,D
-0.132872343,-4.741027355,-0.116262347,0.881621016,D
-0.095679522,-4.763175011,-0.145381659,0.884752894,D
-0.053828001,-4.702968121,-0.181275487,0.887385102,D
-0.042373836,-4.624032974,-0.165143386,0.889223717,D
-0.06609726,-4.545888901,-0.14092806,0.890093595,D
-0.109027147,-4.477829933,-0.079929747,0.889906385,D
-0.154035628,-4.409750938,-0.009351713,0.888737546,D
-0.149126947,-4.401298046,0.063599616,0.886840083,D
-0.113254339,-4.369338989,0.157080844,0.884274834,D
-0.084721416,-4.282157421,0.240801245,0.880883371,D
-0.091733277,-4.203194618,0.307622343,0.876678319,D
-0.133892715,-4.139143944,0.388323396,0.871682597,D
-0.162596971,-4.067840099,0.470050484,0.865977887,D
-0.184910685,-4.002329826,0.576483548,0.859420145,D
-0.187757671,-4.011649132,0.645121753,0.852024605,D
-0.187362999,-3.951559544,0.766108155,0.843887191,D
-0.190976709,-3.875952482,0.824557364,0.835192816,D
-0.165673316,-3.798980713,0.855725586,0.826323508,D
-0.1536614,-3.71498394,0.888796985,0.817332261,D
-0.15871416,-3.632810354,0.95750922,0.807888423,D
-0.169499651,-3.567571402,1.058121324,0.797578193,D
-0.201915711,-3.502514362,1.161890149,0.786452165,D
-0.240068465,-3.39411664,1.242636919,0.77463863,D
-0.254874349,-3.335198164,1.315692306,0.762188988,D
-0.243675172,-3.304517031,1.347486734,0.749796647,D
-0.208401978,-3.246038437,1.35808146,0.737684975,D
-0.160967931,-3.164151669,1.389083266,0.725394839,D
-0.13587366,-3.084477186,1.417039156,0.712644429,D
-0.155669138,-2.969565868,1.481493235,0.699137462,D
-0.210498661,-2.860032558,1.605242014,0.684677627,D
-0.264004141,-2.80218792,1.699172854,0.66969215,D
-0.263070077,-2.730266333,1.720926404,0.655205654,D
-0.123464406,-2.363801479,-0.252674341,0.292605119,D
-0.113864064,-2.440843821,-0.408254355,0.292007169,D
-0.093092203,-2.52483201,-0.56597662,0.291203672,D
-0.076817155,-2.572302818,-0.750771463,0.290305584,D
-0.06606251,-2.623749971,-0.952821732,0.28935171,D
-0.075940967,-2.682206631,-1.1793468,0.288289848,D
-0.11132127,-2.760271072,-1.406782389,0.286919882,D
-0.162070811,-2.822606087,-1.624128461,0.285205801,D
-0.194322944,-2.90590024,-1.832686424,0.283052289,D
-0.231198251,-2.979272366,-2.013727665,0.280338042,D
-0.279293239,-3.040413141,-2.179307938,0.277133523,D
-0.306948006,-3.097676277,-2.347881317,0.273482597,D
-0.322090238,-3.111572981,-2.533860683,0.269431851,D
-0.311773926,-3.154174089,-2.719222307,0.265031912,D
-0.317029387,-3.182445526,-2.880521536,0.260191746,D
-0.350734532,-3.20429039,-3.005972147,0.254983655,D
-0.375005513,-3.221622705,-3.067050934,0.249392557,D
-0.39338845,-3.252980709,-3.102508068,0.243309653,D
-0.408833325,-3.278312922,-3.120085716,0.236698734,D
-0.421602875,-3.373607874,-3.132926941,0.229292577,D
-0.438894153,-3.510918617,-3.154798746,0.220907337,D
-0.444749892,-3.672762871,-3.172593832,0.211417025,D
-0.45058763,-3.875562191,-3.239016056,0.20079331,D
-0.449515909,-4.11327076,-3.296795607,0.188985547,D
-0.449408203,-4.399630547,-3.331140041,0.175805567,D
-0.472748458,-4.637944221,-3.361054182,0.161356824,D
-0.484169424,-4.883211136,-3.36222744,0.145769186,D
-0.465819925,-5.149215221,-3.351586103,0.12906744,D
-0.472173274,-5.42102766,-3.308481932,0.111426374,D
-0.490795255,-5.606541157,-3.260005713,0.093063086,D
-0.470598876,-5.744144917,-3.20198226,0.074126433,D
-0.523404241,-5.861544132,-3.120345592,0.05506281,D
-0.658010304,-5.940232277,-3.051567316,0.036524784,D
-0.722803414,-6.043217659,-3.038469076,0.01902433,D
-0.718717635,-6.17148447,-3.055149078,0.002535515,D
-0.702733457,-6.264059067,-3.090140581,-0.012745077,D
-0.717526376,-6.322273731,-3.034634352,-0.02718402,N
-0.754764199,-6.315143585,-3.047027111,-0.040102394,N
-0.775893569,-6.216015339,-3.037453651,-0.050704529,N
-0.810757518,-6.037267685,-3.064730167,-0.058632304,D
-0.880327046,-5.862771034,-3.167099714,-0.063606561,D
-0.950536132,-5.74262476,-3.428159475,-0.064827038,D
-0.975849986,-5.541549683,-3.759421825,-0.061475297,D
-1.01316762,-5.286280632,-4.118900776,-0.053206632,D
-1.066692114,-4.954698563,-4.509714127,-0.03930888,D
-1.084480643,-4.518904209,-4.865546227,-0.020013108,D
-1.062958241,-3.917773724,-5.185603619,0.003873603,D
-0.976063967,-3.267302036,-5.455326557,0.031425691,D
-0.865074754,-2.542132616,-5.754151344,0.063051791,D
-0.771391988,-1.817464352,-5.99839735,0.098679296,D
-0.703003407,-1.11359036,-6.187050819,0.137194811,D
-0.692470968,-0.501145482,-6.244002342,0.177103668,D
-0.737764657,0.074375853,-6.207455635,0.21711446,D
-0.762525082,0.603675425,-6.255889893,0.257036006,D
-0.752325416,1.12463069,-6.300560474,0.297800319,D
-0.793112755,1.621101618,-6.335454941,0.33961625,D
-0.862025082,2.106476784,-6.227744102,0.382196121,D
-0.914315462,2.627002716,-6.055774212,0.424519924,D
-0.960211396,3.04729557,-5.808750629,0.464616249,D
-0.993769407,3.362127781,-5.568013668,0.502298191,D
-0.974888444,3.712723732,-5.358880997,0.538509782,D
-0.906660676,4.061105728,-5.19802475,0.574115059,D
-0.899231374,4.463525772,-5.012863636,0.609533625,D
-0.969448566,4.835652351,-4.70473671,0.644282381,D
-1.073589325,5.192747116,-4.362244129,0.678315704,D
-1.142650485,5.58762598,-3.98419404,0.710807988,D
-1.160393,5.824166775,-3.592641115,0.74121609,D
-1.190530181,6.010321617,-3.227655888,0.769504433,D
-1.171974182,6.196884632,-2.821200609,0.795287109,D
-1.16648972,6.38060236,-2.420913219,0.8185537,D
-1.189534783,6.509856701,-2.072436333,0.839399316,D
-1.230511665,6.607255936,-1.70024395,0.857898005,D
-1.240463734,6.661566257,-1.384706497,0.873717857,D
-1.171973467,6.821126938,-1.101894855,0.886756885,D
-1.080473661,6.921041012,-0.753610611,0.896614435,D
-1.050798416,6.96301651,-0.421338707,0.903290362,D
-1.015210152,7.010873795,-0.140315533,0.907147576,D
-0.954262495,7.060839176,0.156166404,0.908511299,D
-0.922700405,7.099863529,0.376043409,0.907606923,D
-0.895806968,7.126000404,0.543320298,0.904417438,D
-0.871532559,7.117985249,0.740653872,0.898907985,D
-0.90594852,7.035561085,0.937473714,0.891087808,D
-0.948855877,6.936524868,1.146374822,0.881088439,D
-0.983724117,6.827064037,1.324339986,0.868980697,D
-1.027325869,6.6048522,1.413157463,0.855224861,D
-1.065018892,6.300693512,1.467258811,0.840306421,D
-1.059248209,5.87296772,1.562818646,0.824629836,D
-1.097211719,5.506581783,1.712855339,0.808474133,D
-1.150294065,5.16074276,1.803795457,0.791869172,D
-1.126110315,4.757192612,1.88098073,0.775185551,D
-1.09178555,4.382535934,1.943835258,0.758666167,D
-1.06551218,3.950066805,2.015133619,0.742394834,D
-1.019996524,3.594172955,2.126821756,0.726561735,D
-0.961550355,3.330422163,2.10994935,0.711144318,D
-0.870318472,3.127053022,2.022233009,0.696122513,D
-0.772102773,2.856552362,1.857627511,0.681723723,D
-0.718411505,2.5911057,1.84609282,0.668064121,D
-0.657184362,2.428885221,1.678778052,0.655215439,D
-0.534880579,2.318745136,1.479705334,0.643421306,D
-0.444096297,2.148936033,1.269760966,0.632557638,D
-0.348577172,1.908625603,0.961391091,0.623048008,N
-0.249707669,1.678363085,0.687720478,0.615061449,N
-0.221666932,1.388191938,0.452861071,0.608594807,N
-0.204987168,1.111885548,0.307545871,0.603753742,N
-0.16967383,0.869418681,0.150688872,0.600339421,N
-0.144831181,0.598754644,0.006882012,0.598282542,N
-0.135598391,0.355718851,-0.111138903,0.597512251,N
-0.128719866,0.183758259,-0.249550626,0.597786816,N
-0.129609674,-0.009238351,-0.341811299,0.598968399,N
-0.181364387,-0.280547082,-0.406307608,0.601038043,N
-0.251524568,-0.544669807,-0.429681897,0.604142017,D
-0.299976528,-0.803206027,-0.45858252,0.608225593,D
